Jahrgangsstufe,Schulart,Geschlecht,bundesland,anzahl
keine Angabe-Sek. I,Integrierte Gesamtschulen,weiblich,Hamburg,0
keine Angabe-Sek. I,Integrierte Gesamtschulen,weiblich,Hessen,0
keine Angabe-Sek. I,Integrierte Gesamtschulen,weiblich,Mecklenburg-Vorpommern,0
keine Angabe-Sek. I,Integrierte Gesamtschulen,weiblich,Niedersachsen,210
keine Angabe-Sek. I,Integrierte Gesamtschulen,weiblich,Nordrhein-Westfalen,0
keine Angabe-Sek. I,Integrierte Gesamtschulen,weiblich,Rheinland-Pfalz,0
keine Angabe-Sek. I,Integrierte Gesamtschulen,weiblich,Saarland,123
keine Angabe-Sek. I,Integrierte Gesamtschulen,weiblich,Sachsen,0
keine Angabe-Sek. I,Integrierte Gesamtschulen,weiblich,Sachsen-Anhalt,60
keine Angabe-Sek. I,Integrierte Gesamtschulen,weiblich,Schleswig-Holstein,0
keine Angabe-Sek. I,Integrierte Gesamtschulen,weiblich,Thüringen,0
Jahrgangsstufe 11,Gymnasien (G9),männlich,Baden-Württemberg,0
Jahrgangsstufe 11,Gymnasien (G9),männlich,Bayern,0
Jahrgangsstufe 11,Gymnasien (G9),männlich,Berlin,0
Jahrgangsstufe 11,Gymnasien (G9),männlich,Brandenburg,0
Jahrgangsstufe 11,Gymnasien (G9),männlich,Bremen,46
Jahrgangsstufe 11,Gymnasien (G9),männlich,Hamburg,0
Jahrgangsstufe 11,Gymnasien (G9),männlich,Hessen,11260
Jahrgangsstufe 11,Gymnasien (G9),männlich,Mecklenburg-Vorpommern,0
Jahrgangsstufe 11,Gymnasien (G9),männlich,Niedersachsen,246
Jahrgangsstufe 11,Gymnasien (G9),männlich,Nordrhein-Westfalen,303
Jahrgangsstufe 11,Gymnasien (G9),männlich,Rheinland-Pfalz,6212
Jahrgangsstufe 11,Gymnasien (G9),männlich,Saarland,0
Jahrgangsstufe 11,Gymnasien (G9),männlich,Sachsen,0
Jahrgangsstufe 11,Gymnasien (G9),männlich,Sachsen-Anhalt,0
Jahrgangsstufe 11,Gymnasien (G9),männlich,Schleswig-Holstein,223
Jahrgangsstufe 11,Gymnasien (G9),männlich,Thüringen,0
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Baden-Württemberg,0
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Bayern,0
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Berlin,0
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Brandenburg,0
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Bremen,37
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Hamburg,0
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Hessen,13236
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Mecklenburg-Vorpommern,0
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Niedersachsen,292
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Nordrhein-Westfalen,421
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Rheinland-Pfalz,7880
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Saarland,0
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Sachsen,0
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Sachsen-Anhalt,0
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Schleswig-Holstein,292
Jahrgangsstufe 11,Gymnasien (G9),weiblich,Thüringen,0
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Baden-Württemberg,53
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Bayern,0
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Berlin,2347
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Brandenburg,915
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Bremen,330
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Hamburg,1741
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Hessen,506
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Mecklenburg-Vorpommern,195
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Niedersachsen,1665
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Nordrhein-Westfalen,8756
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Rheinland-Pfalz,1313
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Saarland,299
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Sachsen,0
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Sachsen-Anhalt,75
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Schleswig-Holstein,1490
Jahrgangsstufe 11,Integrierte Gesamtschulen,männlich,Thüringen,139
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Baden-Württemberg,46
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Bayern,0
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Berlin,2514
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Brandenburg,1074
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Bremen,376
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Hamburg,1865
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Hessen,651
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Mecklenburg-Vorpommern,181
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Niedersachsen,1949
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Nordrhein-Westfalen,9956
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Rheinland-Pfalz,1483
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Saarland,387
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Sachsen,0
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Sachsen-Anhalt,87
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Schleswig-Holstein,1670
Jahrgangsstufe 11,Integrierte Gesamtschulen,weiblich,Thüringen,143
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Baden-Württemberg,853
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Bayern,291
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Berlin,140
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Brandenburg,53
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Bremen,40
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Hamburg,108
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Hessen,178
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Mecklenburg-Vorpommern,32
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Niedersachsen,242
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Nordrhein-Westfalen,640
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Rheinland-Pfalz,94
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Saarland,48
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Sachsen,49
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Sachsen-Anhalt,34
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Schleswig-Holstein,177
Jahrgangsstufe 11,Freie Waldorfschulen,männlich,Thüringen,49
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Baden-Württemberg,972
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Bayern,283
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Berlin,171
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Brandenburg,74
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Bremen,45
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Hamburg,133
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Hessen,182
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Mecklenburg-Vorpommern,39
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Niedersachsen,274
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Nordrhein-Westfalen,649
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Rheinland-Pfalz,111
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Saarland,53
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Sachsen,64
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Sachsen-Anhalt,34
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Schleswig-Holstein,191
Jahrgangsstufe 11,Freie Waldorfschulen,weiblich,Thüringen,49
Jahrgangsstufe 11,Förderschulen,männlich,Baden-Württemberg,40
Jahrgangsstufe 11,Förderschulen,männlich,Bayern,0
Jahrgangsstufe 11,Förderschulen,männlich,Berlin,25
Jahrgangsstufe 11,Förderschulen,männlich,Brandenburg,0
Jahrgangsstufe 11,Förderschulen,männlich,Bremen,0
Jahrgangsstufe 11,Förderschulen,männlich,Hamburg,0
Jahrgangsstufe 11,Förderschulen,männlich,Hessen,167
Jahrgangsstufe 11,Förderschulen,männlich,Mecklenburg-Vorpommern,0
Jahrgangsstufe 11,Förderschulen,männlich,Niedersachsen,0
Jahrgangsstufe 11,Förderschulen,männlich,Nordrhein-Westfalen,52
Jahrgangsstufe 11,Förderschulen,männlich,Rheinland-Pfalz,0
Jahrgangsstufe 11,Förderschulen,männlich,Saarland,19
Jahrgangsstufe 11,Förderschulen,männlich,Sachsen,5
Jahrgangsstufe 11,Förderschulen,männlich,Sachsen-Anhalt,0
Jahrgangsstufe 11,Förderschulen,männlich,Schleswig-Holstein,0
Jahrgangsstufe 11,Förderschulen,männlich,Thüringen,0
Jahrgangsstufe 11,Förderschulen,weiblich,Baden-Württemberg,26
Jahrgangsstufe 11,Förderschulen,weiblich,Bayern,0
Jahrgangsstufe 11,Förderschulen,weiblich,Berlin,27
Jahrgangsstufe 11,Förderschulen,weiblich,Brandenburg,0
Jahrgangsstufe 11,Förderschulen,weiblich,Bremen,0
Jahrgangsstufe 11,Förderschulen,weiblich,Hamburg,0
Jahrgangsstufe 11,Förderschulen,weiblich,Hessen,116
Jahrgangsstufe 11,Förderschulen,weiblich,Mecklenburg-Vorpommern,1
Jahrgangsstufe 11,Förderschulen,weiblich,Niedersachsen,0
Jahrgangsstufe 11,Förderschulen,weiblich,Nordrhein-Westfalen,40
Jahrgangsstufe 11,Förderschulen,weiblich,Rheinland-Pfalz,0
Jahrgangsstufe 11,Förderschulen,weiblich,Saarland,7
Jahrgangsstufe 11,Förderschulen,weiblich,Sachsen,4
Jahrgangsstufe 11,Förderschulen,weiblich,Sachsen-Anhalt,0
Jahrgangsstufe 11,Förderschulen,weiblich,Schleswig-Holstein,0
Jahrgangsstufe 11,Förderschulen,weiblich,Thüringen,0
Jahrgangsstufe 12,Gymnasien (G9),männlich,Baden-Württemberg,0
Jahrgangsstufe 12,Gymnasien (G9),männlich,Bayern,0
Jahrgangsstufe 12,Gymnasien (G9),männlich,Berlin,0
Jahrgangsstufe 12,Gymnasien (G9),männlich,Brandenburg,0
Jahrgangsstufe 12,Gymnasien (G9),männlich,Bremen,61
Jahrgangsstufe 12,Gymnasien (G9),männlich,Hamburg,0
Jahrgangsstufe 12,Gymnasien (G9),männlich,Hessen,10112
Jahrgangsstufe 12,Gymnasien (G9),männlich,Mecklenburg-Vorpommern,0
Jahrgangsstufe 12,Gymnasien (G9),männlich,Niedersachsen,222
Jahrgangsstufe 12,Gymnasien (G9),männlich,Nordrhein-Westfalen,251
Jahrgangsstufe 12,Gymnasien (G9),männlich,Rheinland-Pfalz,6006
Jahrgangsstufe 12,Gymnasien (G9),männlich,Saarland,0
Jahrgangsstufe 12,Gymnasien (G9),männlich,Sachsen,0
Jahrgangsstufe 12,Gymnasien (G9),männlich,Sachsen-Anhalt,0
Jahrgangsstufe 12,Gymnasien (G9),männlich,Schleswig-Holstein,326
Jahrgangsstufe 12,Gymnasien (G9),männlich,Thüringen,0
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Baden-Württemberg,0
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Bayern,0
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Berlin,0
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Brandenburg,0
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Bremen,56
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Hamburg,0
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Hessen,12352
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Mecklenburg-Vorpommern,0
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Niedersachsen,274
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Nordrhein-Westfalen,299
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Rheinland-Pfalz,7689
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Saarland,0
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Sachsen,0
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Sachsen-Anhalt,0
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Schleswig-Holstein,327
Jahrgangsstufe 12,Gymnasien (G9),weiblich,Thüringen,0
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Baden-Württemberg,115
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Bayern,0
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Berlin,2269
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Brandenburg,817
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Bremen,337
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Hamburg,1872
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Hessen,536
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Mecklenburg-Vorpommern,140
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Niedersachsen,1236
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Nordrhein-Westfalen,7939
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Rheinland-Pfalz,852
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Saarland,252
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Sachsen,0
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Sachsen-Anhalt,83
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Schleswig-Holstein,1205
Jahrgangsstufe 12,Integrierte Gesamtschulen,männlich,Thüringen,93
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Baden-Württemberg,142
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Bayern,0
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Berlin,2355
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Brandenburg,823
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Bremen,371
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Hamburg,2043
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Hessen,589
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Mecklenburg-Vorpommern,186
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Niedersachsen,1585
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Nordrhein-Westfalen,9516
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Rheinland-Pfalz,1028
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Saarland,281
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Sachsen,0
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Sachsen-Anhalt,111
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Schleswig-Holstein,1464
Jahrgangsstufe 12,Integrierte Gesamtschulen,weiblich,Thüringen,131
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Baden-Württemberg,826
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Bayern,256
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Berlin,105
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Brandenburg,47
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Bremen,22
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Hamburg,84
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Hessen,128
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Mecklenburg-Vorpommern,27
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Niedersachsen,244
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Nordrhein-Westfalen,430
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Rheinland-Pfalz,83
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Saarland,45
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Sachsen,49
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Sachsen-Anhalt,26
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Schleswig-Holstein,178
Jahrgangsstufe 12,Freie Waldorfschulen,männlich,Thüringen,52
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Baden-Württemberg,940
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Bayern,269
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Berlin,138
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Brandenburg,59
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Bremen,25
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Hamburg,110
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Hessen,190
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Mecklenburg-Vorpommern,42
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Niedersachsen,290
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Nordrhein-Westfalen,503
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Rheinland-Pfalz,105
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Saarland,45
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Sachsen,62
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Sachsen-Anhalt,34
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Schleswig-Holstein,184
Jahrgangsstufe 12,Freie Waldorfschulen,weiblich,Thüringen,40
Jahrgangsstufe 12,Förderschulen,männlich,Baden-Württemberg,22
Jahrgangsstufe 12,Förderschulen,männlich,Bayern,0
Jahrgangsstufe 12,Förderschulen,männlich,Berlin,16
Jahrgangsstufe 12,Förderschulen,männlich,Brandenburg,0
Jahrgangsstufe 12,Förderschulen,männlich,Bremen,0
Jahrgangsstufe 12,Förderschulen,männlich,Hamburg,0
Jahrgangsstufe 12,Förderschulen,männlich,Hessen,89
Jahrgangsstufe 12,Förderschulen,männlich,Mecklenburg-Vorpommern,0
Jahrgangsstufe 12,Förderschulen,männlich,Niedersachsen,0
Jahrgangsstufe 12,Förderschulen,männlich,Nordrhein-Westfalen,39
Jahrgangsstufe 12,Förderschulen,männlich,Rheinland-Pfalz,0
Jahrgangsstufe 12,Förderschulen,männlich,Saarland,6
Jahrgangsstufe 12,Förderschulen,männlich,Sachsen,0
Jahrgangsstufe 12,Förderschulen,männlich,Sachsen-Anhalt,0
Jahrgangsstufe 12,Förderschulen,männlich,Schleswig-Holstein,0
Jahrgangsstufe 12,Förderschulen,männlich,Thüringen,0
Jahrgangsstufe 12,Förderschulen,weiblich,Baden-Württemberg,16
Jahrgangsstufe 12,Förderschulen,weiblich,Bayern,0
Jahrgangsstufe 12,Förderschulen,weiblich,Berlin,21
Jahrgangsstufe 12,Förderschulen,weiblich,Brandenburg,0
Jahrgangsstufe 12,Förderschulen,weiblich,Bremen,0
Jahrgangsstufe 12,Förderschulen,weiblich,Hamburg,0
Jahrgangsstufe 12,Förderschulen,weiblich,Hessen,74
Jahrgangsstufe 12,Förderschulen,weiblich,Mecklenburg-Vorpommern,1
Jahrgangsstufe 12,Förderschulen,weiblich,Niedersachsen,0
Jahrgangsstufe 12,Förderschulen,weiblich,Nordrhein-Westfalen,31
Jahrgangsstufe 12,Förderschulen,weiblich,Rheinland-Pfalz,0
Jahrgangsstufe 12,Förderschulen,weiblich,Saarland,5
Jahrgangsstufe 12,Förderschulen,weiblich,Sachsen,0
Jahrgangsstufe 12,Förderschulen,weiblich,Sachsen-Anhalt,0
Jahrgangsstufe 12,Förderschulen,weiblich,Schleswig-Holstein,0
Jahrgangsstufe 12,Förderschulen,weiblich,Thüringen,0
Jahrgangsstufe 13,Gymnasien (G9),männlich,Baden-Württemberg,0
Jahrgangsstufe 13,Gymnasien (G9),männlich,Bayern,0
Jahrgangsstufe 13,Gymnasien (G9),männlich,Berlin,0
Jahrgangsstufe 13,Gymnasien (G9),männlich,Brandenburg,0
Jahrgangsstufe 13,Gymnasien (G9),männlich,Bremen,60
Jahrgangsstufe 13,Gymnasien (G9),männlich,Hamburg,0
Jahrgangsstufe 13,Gymnasien (G9),männlich,Hessen,9484
Jahrgangsstufe 13,Gymnasien (G9),männlich,Mecklenburg-Vorpommern,0
Jahrgangsstufe 13,Gymnasien (G9),männlich,Niedersachsen,182
Jahrgangsstufe 13,Gymnasien (G9),männlich,Nordrhein-Westfalen,220
Jahrgangsstufe 13,Gymnasien (G9),männlich,Rheinland-Pfalz,6331
Jahrgangsstufe 13,Gymnasien (G9),männlich,Saarland,0
Jahrgangsstufe 13,Gymnasien (G9),männlich,Sachsen,0
Jahrgangsstufe 13,Gymnasien (G9),männlich,Sachsen-Anhalt,0
Jahrgangsstufe 13,Gymnasien (G9),männlich,Schleswig-Holstein,4446
Jahrgangsstufe 13,Gymnasien (G9),männlich,Thüringen,0
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Baden-Württemberg,0
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Bayern,0
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Berlin,0
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Brandenburg,0
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Bremen,56
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Hamburg,0
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Hessen,11471
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Mecklenburg-Vorpommern,0
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Niedersachsen,251
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Nordrhein-Westfalen,325
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Rheinland-Pfalz,7868
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Saarland,0
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Sachsen,0
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Sachsen-Anhalt,0
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Schleswig-Holstein,4805
Jahrgangsstufe 13,Gymnasien (G9),weiblich,Thüringen,0
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Baden-Württemberg,105
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Bayern,0
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Berlin,1680
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Brandenburg,757
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Bremen,0
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Hamburg,1677
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Hessen,471
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Mecklenburg-Vorpommern,145
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Niedersachsen,944
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Nordrhein-Westfalen,7293
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Rheinland-Pfalz,568
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Saarland,241
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Sachsen,0
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Sachsen-Anhalt,34
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Schleswig-Holstein,802
Jahrgangsstufe 13,Integrierte Gesamtschulen,männlich,Thüringen,75
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Baden-Württemberg,122
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Bayern,0
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Berlin,1873
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Brandenburg,690
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Bremen,0
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Hamburg,1880
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Hessen,574
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Mecklenburg-Vorpommern,162
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Niedersachsen,1223
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Nordrhein-Westfalen,8896
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Rheinland-Pfalz,739
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Saarland,287
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Sachsen,0
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Sachsen-Anhalt,47
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Schleswig-Holstein,938
Jahrgangsstufe 13,Integrierte Gesamtschulen,weiblich,Thüringen,104
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Baden-Württemberg,466
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Bayern,254
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Berlin,101
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Brandenburg,22
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Bremen,22
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Hamburg,81
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Hessen,129
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Mecklenburg-Vorpommern,18
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Niedersachsen,118
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Nordrhein-Westfalen,308
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Rheinland-Pfalz,43
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Saarland,17
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Sachsen,23
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Sachsen-Anhalt,11
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Schleswig-Holstein,98
Jahrgangsstufe 13,Freie Waldorfschulen,männlich,Thüringen,19
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Baden-Württemberg,579
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Bayern,234
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Berlin,107
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Brandenburg,31
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Bremen,26
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Hamburg,99
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Hessen,147
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Mecklenburg-Vorpommern,26
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Niedersachsen,154
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Nordrhein-Westfalen,363
