address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Jahnstraße 4, 73037 Gäppingen",07161/96298-23,false,BW-77178,48.700074,9.647938,Werner-Heisenberg-Gymnasium,77178,07161/96298-0,Gymnasium (G8),Gymnasium,BW
"Bahnhofplatz 8, 89518 Heidenheim an der Brenz",07321/327-5413,false,BW-77214,48.680212,10.155317,Hellenstein-Gymnasium,77214,07321/327-5400,Gymnasium (G8),Gymnasium,BW
"Friedrich-Ebert-Straße 8, 89522 Heidenheim an der Brenz",07321/923017,false,BW-77250,48.675291,10.161355,Schiller-Gymnasium,77250,07321/327-5420,Gymnasium (G8),Gymnasium,BW
"Virchowstraße 30-44, 89518 Heidenheim an der Brenz",07321/3275449,false,BW-77286,48.686866,10.148952,Max-Planck-Gymnasium,77286,07321/327-5440,Gymnasium (G8),Gymnasium,BW
"Kraichgauplatz 17, 74080 Heilbronn",07131/46930,false,BW-77289,49.145307,9.180162,Elly-Heuss-Knapp-Gymnasium,77289,07131/897721,Gymnasium (G8),Gymnasium,BW
"Max-von-Laue-Straße 1-3, 74081 Heilbronn",07131/564022,false,BW-77325,49.118296,9.211799,Justinus-Kerner-Gymnasium Heilbronn,77325,07131/562448,Gymnasium (G8),Gymnasium,BW
"Bismarckstraße 10, 74072 Heilbronn",07131/84915,false,BW-77361,49.139962,9.226822,Robert-Mayer-Gymnasium,77361,07131/642800,Gymnasium (G8),Gymnasium,BW
"Gymnasiumstraße 70, 74072 Heilbronn",07131/562416,false,BW-77397,49.142476,9.226522,Theodor-Heuss-Gymnasium,77397,07131/562451,Gymnasium (G8),Gymnasium,BW
"Karlstraße 44, 74072 Heilbronn",07131/564229,false,BW-77433,49.142609,9.228245,Mänchsee-Gymnasium,77433,07131/562452,Gymnasium (G8),Gymnasium,BW
"Brückenstraße 10, 89542 Herbrechtingen",07324/955-1410,false,BW-77439,48.620632,10.173092,Buigen-Gymnasium,77439,07324/9551422,Gymnasium (G8),Gymnasium,BW
"Längenholz 2, 71083 Herrenberg",07032/949919,false,BW-77475,48.590253,8.874371,Schickhardt-Gymnasium,77475,07032/949910,Gymnasium (G8),Gymnasium,BW
"Schießtäle 33, 71083 Herrenberg",07032/9498-19,false,BW-77511,48.59234,8.854316,Andreä-Gymnasium,77511,07032/9498-0,Gymnasium (G8),Gymnasium,BW
"Helmut-Härmann-Straße 19, 73540 Heubach",07173/929924,false,BW-77547,48.78333,9.93333,Rosenstein-Gymnasium,77547,07173/929922,Gymnasium (G8),Gymnasium,BW
"Jesinger Halde 5, 73230 Kirchheim unter Teck",07021/5039133,false,BW-77583,48.644142,9.470309,Schloßgymnasium,77583,07021/503910,Gymnasium (G8),Gymnasium,BW
"Hahnweidstraße 34, 73230 Kirchheim unter Teck",07021/504113,false,BW-77622,48.641748,9.446446,Ludwig-Uhland-Gymnasium,77622,07021/50410,Gymnasium (G8),Gymnasium,BW
"Charlottenstraße 53, 70825 Korntal-Münchingen",0711/831640,false,BW-77658,48.830448,9.115771,Gymnasium Korntal-Münchingen,77658,0711/8398720,Gymnasium (G8),Gymnasium,BW
"Hohenstaufenallee 8, 70806 Kornwestheim",07154/202-6110,false,BW-77694,48.858404,9.189367,Ernst-Sigle-Gymnasium,77694,07154/2026101,Gymnasium (G8),Gymnasium,BW
"Mühlbergstraße 65, 74653 Künzelsau",07940/982222,false,BW-77730,49.28837,9.68153,Ganerben-Gymnasium,77730,07940/9822-0,Gymnasium (G8),Gymnasium,BW
"Charlottenstraße 87, 74348 Lauffen am Neckar",07133/21943,false,BW-77748,49.070664,9.139579,Hälderlin-Gymnasium,77748,07133/7673,Gymnasium (G8),Gymnasium,BW
"Schimmelwiesenstraße 24, 70771 Leinfelden-Echterdingen",0711/7945534-30,false,BW-77784,48.688851,9.155329,Philipp-Matthäus-Hahn-Gymnasium Echterdingen,77784,0711/79455340,Gymnasium (G8),Gymnasium,BW
"Anemonenstraße 15, 70771 Leinfelden-Echterdingen",0711/1600-503,false,BW-77820,48.699114,9.13622,Immanuel-Kant-Gymnasium Leinfelden,77820,0711/1600-500,Gymnasium (G8),Gymnasium,BW
"Gerhart-Hauptmann-Straße 15, 71229 Leonberg",07152/990-4190,false,BW-77856,48.797583,9.009644,Albert-Schweitzer-Gymnasium,77856,07152/9904103,Gymnasium (G8),Gymnasium,BW
"Lindenstraße 4, 71229 Leonberg",07152/990-4290,false,BW-77859,48.799843,9.011348,Johannes-Kepler-Gymnasium,77859,07152/990-4202,Gymnasium (G8),Gymnasium,BW
"Becksteiner Straße 80, 97922 Lauda-Känigshofen",09343/5012101,false,BW-77895,49.560941,9.705011,Martin-Schleyer-Gymnasium,77895,09343/5012100,Gymnasium (G9),Gymnasium,BW
"Becksteiner Straße 80, 97922 Lauda-Känigshofen",09343/5012101,false,BW-77895,49.560941,9.705011,Martin-Schleyer-Gymnasium,77895,09343/5012100,Gymnasium (G8),Gymnasium,BW
"Auf dem Schäfersfeld 4, 73547 Lorch",07172/186190,false,BW-77931,48.801149,9.697669,Gymnasium Friedrich II Lorch,77931,07172/186100,Gymnasium (G8),Gymnasium,BW
"Alleenstraße 16, 71638 Ludwigsburg",07141/910-2367,false,BW-77967,48.892998,9.188914,Friedrich-Schiller-Gymnasium,77967,07141/910-2337,Gymnasium (G8),Gymnasium,BW
"Seestraße 37, 71638 Ludwigsburg",07141/910-2268,false,BW-78003,48.892764,9.190709,Goethe-Gymnasium,78003,07141/910-2338,Gymnasium (G8),Gymnasium,BW
"Kaiserstraße 14, 71636 Ludwigsburg",07141/910-2545,false,BW-78057,48.897951,9.17589,Otto-Hahn-Gymnasium,78057,07141/910-2545,Gymnasium (G8),Gymnasium,BW
"Schwieberdinger Straße 12, 71706 Markgräningen",07145/9610-30,false,BW-78093,48.901576,9.081803,Hans-Grüninger-Gymnasium,78093,07145/9610-0,Gymnasium (G8),Gymnasium,BW
"Lehlestraße 9, 74219 Mäckmühl",06298/927158-11,false,BW-78132,49.321749,9.366367,Gymnasium Mäckmühl,78132,06298/92715810,Gymnasium (G8),Gymnasium,BW
"Rudi-Gehring-Straße 1, 71540 Murrhardt",07192/91901-16,false,BW-78168,48.989263,9.584193,Heinrich-von-Zügel-Gymnasium,78168,07192/91901-0,Gymnasium (G8),Gymnasium,BW
"Gymnasiumstraße 6, 74172 Neckarsulm",07132/9630-40,false,BW-78204,49.193204,9.231223,Albert-Schweitzer-Gymnasium,78204,07132/9630-0,Gymnasium (G8),Gymnasium,BW
"Auwiesen 4, 72654 Neckartenzlingen",07127/93297-80,false,BW-78240,48.585825,9.243485,Gymnasium Neckartenzlingen,78240,07127/93297-0,Gymnasium (G8),Gymnasium,BW
"Karl-Bonhoeffer-Straße 14, 73450 Neresheim",07326/9614-17,false,BW-78276,48.757175,10.327723,Benedikt-Maria-Werkmeister-Gymnasium,78276,07326/9614-0,Gymnasium (G8),Gymnasium,BW
"Gymnasiumstraße 14, 74196 Neuenstadt am Kocher",07139/472615,false,BW-78279,49.234333,9.336922,Eduard-Märike-Gymnasium,78279,07139/472610,Gymnasium (G8),Gymnasium,BW
"Steinenbergstraße 17, 72622 Nürtingen",07022/927130,false,BW-78315,48.629753,9.339944,Max-Planck-Gymnasium,78315,07022/92710,Gymnasium (G8),Gymnasium,BW
"Am Lerchenberg 75, 72622 Nürtingen",07022/93251-41,false,BW-78366,48.614388,9.336725,Hälderlin-Gymnasium,78366,07022/93251-0,Gymnasium (G8),Gymnasium,BW
"Ernst-Abbe-Platz 1, 73447 Oberkochen",07364/961322,false,BW-78369,48.788487,10.113797,Ernst-Abbe-Gymnasium,78369,07364/96130,Gymnasium (G8),Gymnasium,BW
