address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
Umfassungsstraße 76 a 39124 Magdeburg,0391/2584200,false,ST-80,52.155427,11.631775,"Sekundarschule ""Thomas Müntzer""",,0391/2524241,,,ST
Borngasse 2 06526 Sangerhausen,03464/342778,false,ST-81,51.478381,11.301733,"Sekundarschule ""Thomas Müntzer""",,03464/573047,,,ST
Sophienstraße 11 06542 Allstedt,034652/10041,false,ST-82,51.407325,11.380689,"Sekundarschule ""Thomas Müntzer""",,034652/375,,,ST
Unter den Zindeln 11 38855 Wernigerode,03943/906392,false,ST-83,51.835021,10.781745,"Sekundarschule ""Thomas Müntzer""",,03943/632164,,,ST
Schulstraße 1 38836 Osterwieck OT Dardesheim,039422/61652,false,ST-84,51.979605,10.599214,"Sekundarschule ""Thomas Mann"" Stadt Osterwieck",,039422/60827,,,ST
Schulstraße 1 39619 Arendsee (Altmark),039384/92132,false,ST-85,52.880407,11.485691,"Sekundarschule ""Theodor Fontane""",,039384/92130,,,ST
Schulstraße 1 a 06258 Schkopau,03461/723875,false,ST-86,51.390288,11.980963,"Sekundarschule ""Saale-Elster-Auen""",,03461/723838,,,ST
Lutherstraße 54 06886 Lutherstadt Wittenberg,03491/403465,false,ST-87,51.869394,12.648024,"Sekundarschule ""Rosa Luxemburg""",,03491/403455,,,ST
Pappelstraße 2 06268 Querfurt,034771/28697,false,ST-88,51.375777,11.614518,"Sekundarschule ""Quer - Bunt""",,034771/28698,,,ST
Puschkinstraße 11 39387 Oschersleben (Bode),03949/500278,false,ST-89,52.026041,11.232335,"Sekundarschule ""Puschkin""",,03949/2101,,,ST
Schulstraße 1 06184 Kabelsketal OT Gröbers,034605/43304,false,ST-90,51.428814,12.119916,"Sekundarschule ""Prof. Otto Schmeil"" Gröbers",,034605/20354,,,ST
Straße der Jugend 85 39218 Schönebeck (Elbe),03928/425417,false,ST-91,52.021793,11.712691,"Sekundarschule ""Maxim Gorki""",,03928/65446,,,ST
Kastanienweg 8 06343 Mansfeld,034782/22775,false,ST-92,51.599428,11.458301,"Sekundarschule ""Martin Luther"" Mansfeld",,034782/20454,,,ST
Gerikestraße 26 A 39340 Haldensleben,03904/710723,false,ST-93,52.285455,11.410195,"Sekundarschule ""Marie Gerike""",,03904/2308,,,ST
Konradsburger Straße 32 06463 Falkenstein (Harz) OT Ermsleben,034743/93902,false,ST-94,51.728504,11.345336,"Sekundarschule ""Ludwig Gleim""",,034743/93901,,,ST
