address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Ahrensfelder Weg 43, 22926 Ahrensburg",04102 - 57526,false,SH-0702986,53.662164,10.243789,Grundschule Am Aalfang,0702986,04102 - 57595,Grundschule,Grundschule,SH
"Hermann-Löns-Straße 38, 22926 Ahrensburg",04102 - 678331,false,SH-0706707,53.678965,10.230819,Berufliche Schule des Kreises Stormarn in Ahrensburg,0706707,04102 - 67830,Berufsbildende Schule,Berufsbildende Schule,SH
"Klausdorfer Straße 74, 24161 Altenholz",0431 - 2404437,false,SH-0703558,54.399621,10.118032,Helene-Dieckmann-Schule,0703558,0431 - 328425,FöZ mit dem SP Lernen,FöZ mit dem SP Lernen,SH
"Bahnhofstraße 4, 25486 Alveslohe",04193 - 2285,false,SH-0702805,53.79046,9.914376,Grundschule Alveslohe,0702805,04193 - 762906,Grundschule,Grundschule,SH
"Danziger Straße 18 c, 24161 Altenholz",0431 - 26096110,false,SH-0707514,54.384236,10.131218,Gemeinschaftsschule der Gemeinde Altenholz in Altenholz,0707514,0431 - 2406116,Gemeinschaftsschule ohne Oberstufe,Gemeinschaftsschule,SH
"Danziger Straße 18 a, 24161 Altenholz",0431 - 54028624,true,SH-0705553,54.384236,10.131218,Gymnasium Altenholz,0705553,0431 - 5402860,Gymnasium,Gymnasium,SH
"Olivet-Allee 15, 23843 Bad Oldesloe",04531 - 504664,true,SH-0707709,53.807073,10.364895,Theodor-Storm-Schule,0707709,04531 - 504660,Gemeinschaftsschule ohne Oberstufe,Gemeinschaftsschule,SH
"Burgfeldstraße 104, 23795 Bad Segeberg",04551 - 93766,true,SH-0703649,53.925489,10.290191,Trave-Schule,0703649,04551 - 90861713,FöZ mit dem SP geistige Entwicklung,FöZ mit dem SP geistige Entwicklung,SH
"Klintweg 7, 25704 Bargenstedt",04832 - 6006027,false,SH-0702162,54.095985,9.152981,Grundschule Bargenstedt-Schafstedt,0702162,04832 - 1464,Grundschule,Grundschule,SH
"Falkenburger Straße 94, 23795 Bad Segeberg",04551 - 961419,true,SH-0703651,53.930061,10.296333,Franz-Claudius-Schule,0703651,04552 - 9933390,FöZ mit dem SP Lernen,FöZ mit dem SP Lernen,SH
"Falkenburger Str. 94 a, 23795 Bad Segeberg",04551 - 961820,true,SH-0707604,53.930061,10.296333,Schule am Burgfeld,0707604,04551 - 96180,Gemeinschaftsschule mit Oberstufe,Gemeinschaftsschule,SH
"Seminarweg 5, 23795 Bad Segeberg",004551 - 961920,true,SH-0707603,53.936031,10.30676,Gemeinschaftsschule am Seminarweg,0707603,004551 - 96190,Gemeinschaftsschule ohne Oberstufe,Gemeinschaftsschule,SH
"Am Markt 4, 23795 Bad Segeberg",04551 - 961620,true,SH-0705653,53.935391,10.308688,Dahlmannschule,0705653,04551 - 96160,Gymnasium,Gymnasium,SH
"Hamburger Straße 29 a, 23795 Bad Segeberg",04551 - 961520,true,SH-0705655,53.937107,10.301498,Städtisches Gymnasium Segeberg,0705655,04551 - 96150,Gymnasium,Gymnasium,SH
"Theodor-Storm-Straße 18 a, 23795 Bad Segeberg",04551 - 962518,true,SH-0702883,53.933332,10.304564,Theodor-Storm-Schule,0702883,04551 - 96250,Grundschule,Grundschule,SH
"Schillerstraße 17, 23795 Bad Segeberg",04551 - 961720,false,SH-0702808,53.944693,10.302307,Heinrich-Rantzau-Schule,0702808,04551 - 96170,Grundschule,Grundschule,SH
"Am Kirchhof 10, 23611 Bad Schwartau",0451 - 2036330,true,SH-0703413,53.923399,10.680686,Schule am Papenmoor -FöZ-,0703413,0451 - 23236,FöZ mit dem SP geistige Entwicklung,FöZ mit dem SP geistige Entwicklung,SH
"Theodor-Storm-Straße 9 - 11, 23795 Bad Segeberg",04551 - 9631-59,false,SH-0706666,53.932708,10.304254,Berufsbildungszentrum Bad Segeberg,0706666,04551 - 959825,Berufsbildende Schule,Berufsbildende Schule,SH
"Am Hochkamp, 23611 Bad Schwartau",0451 - 2900574,true,SH-0703400,53.921445,10.693929,Schule am Hochkamp -FöZ-,0703400,0451 - 20007150,FöZ mit dem SP Lernen,FöZ mit dem SP Lernen,SH
"Radeberg 20, 24327 Blekendorf",04381 - 7620,false,SH-0702567,54.283395,10.65649,Grundschule des Schulverbandes Blekendorf in Blekendorf - Ostseeschule,0702567,04383 - 781,Grundschule,Grundschule,SH
"Berliner Straße 20, 23919 Berkenthin",04544 - 430,true,SH-0707251,53.731249,10.640062,Grund- und Gemeinschaftsschule Stecknitz,0707251,04508 - 257,Gemeinschaftsschule ohne Oberstufe,Gemeinschaftsschule,SH
"Soltausredder 28, 22885 Barsbüttel",040 - 67085829,true,SH-0707719,53.574159,10.163646,Erich Kästner Gemeinschaftsschule Barsbüttel mit Oberstufe,0707719,040 - 6708580,Gemeinschaftsschule mit Oberstufe,Gemeinschaftsschule,SH
"Bahnhofstraße 33, 25712 Burg (Dithmarschen)",04825 - 923324,false,SH-0702169,54.001255,9.258065,Grundschule Burg,0702169,04825 - 2249,Grundschule,Grundschule,SH
