Schule,ID,official_id,school_type,partner_name,Type_grob,Type_mittel,Type_detail,state
Gabriele-von-Bülow-Gymnasium,BE-16474,12Y04,Gymnasien,Partnerschule in Minneapolis / St. Paul (USA),Partnerschule,Partnerschule,,BE
Gabriele-von-Bülow-Gymnasium,BE-16474,12Y04,Gymnasien,Partnerschulen in Rennes und Île de la Réunion (Frankreich),Partnerschule,Partnerschule,,BE
Gabriele-von-Bülow-Gymnasium,BE-16474,12Y04,Gymnasien,Partnerschulen in Warschau und Breslau (Polen),Partnerschule,Partnerschule,,BE
Georg-Herwegh-Gymnasium,BE-16475,12Y05,Gymnasien,Amerikanische Botschaft Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Botschaft / Vertretung),,BE
Georg-Herwegh-Gymnasium,BE-16475,12Y05,Gymnasien,British Council Germany,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Botschaft / Vertretung),,BE
Georg-Herwegh-Gymnasium,BE-16475,12Y05,Gymnasien,Deutsches Institut für Wirtschaftsforschung e.V. (DIW Berlin),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Herwegh-Gymnasium,BE-16475,12Y05,Gymnasien,Humboldt-Bibliothek (Stadtbibliothek Reinickendorf),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Bibliothek,BE
Georg-Herwegh-Gymnasium,BE-16475,12Y05,Gymnasien,IBM Deutschland GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Georg-Herwegh-Gymnasium,BE-16475,12Y05,Gymnasien,Partnerschlue in Chicago (USA),Partnerschule,Partnerschule,,BE
Georg-Herwegh-Gymnasium,BE-16475,12Y05,Gymnasien,Partnerschule in Falkenberg (Schweden) u.a.,Partnerschule,Partnerschule,,BE
Georg-Herwegh-Gymnasium,BE-16475,12Y05,Gymnasien,Partnerschule in Istanbul (Türkei),Partnerschule,Partnerschule,,BE
Georg-Herwegh-Gymnasium,BE-16475,12Y05,Gymnasien,Partnerschule in Morges (Französische Schweiz),Partnerschule,Partnerschule,,BE
Georg-Herwegh-Gymnasium,BE-16475,12Y05,Gymnasien,The Boston Consulting Group GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Paul-Löbe-Schule,BE-16476,12K04,Integrierte Sekundarschule,ATRIUM Senftenberger Ring 97 (Jugendkunstschule,Öffentliche Infrastruktur,Familien-/Bildungs-/Kulturzentrum,,BE
Paul-Löbe-Schule,BE-16476,12K04,Integrierte Sekundarschule,Aufwind - Verein für Aufsuchende Erziehungshilfen e.V. (Freier Träger der Jugendhilfe),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Paul-Löbe-Schule,BE-16476,12K04,Integrierte Sekundarschule,Berliner Netzwerk für Ausbildung (bbw Akademie für betriebswirtschaftliche Weiterbildung GmbH),Wirtschaftsakteur,Wirtschaftsakteur,,BE
Paul-Löbe-Schule,BE-16476,12K04,Integrierte Sekundarschule,Berufliches Qualifizierungsnetzwerk für Migrantinnen und Migranten (BQN Berlin),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Paul-Löbe-Schule,BE-16476,12K04,Integrierte Sekundarschule,Deutsche Bahn AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Paul-Löbe-Schule,BE-16476,12K04,Integrierte Sekundarschule,Deutsche Kinder- und Jugendstiftung (DKJS),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Paul-Löbe-Schule,BE-16476,12K04,Integrierte Sekundarschule,"Gemeinnützigen Baugenossenschaft Freie Scholle"" zu Berlin eG",Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Paul-Löbe-Schule,BE-16476,12K04,Integrierte Sekundarschule,Gesellschaft für berufsbildende Maßnahmen (GFBM) e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Paul-Löbe-Schule,BE-16476,12K04,Integrierte Sekundarschule,Literaturwerkstatt und Zentrum für Jugendtheater),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Theater,BE
Paul-Löbe-Schule,BE-16476,12K04,Integrierte Sekundarschule,Polizeiabschnitt 12,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Paul-Löbe-Schule,BE-16476,12K04,Integrierte Sekundarschule,Berlin braucht dich!,Gemeinnütziger Akteur,Modell/Förderprogramm/Projekt,,BE
Paul-Löbe-Schule,BE-16476,12K04,Integrierte Sekundarschule,Verein Berliner Kaufleute und Industrieller (VBKI) e.V. (Vermittlung von Lesepaten),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Primo-Levi-Gymnasium,BE-16479,03Y14,Gymnasien,im Rahmen von TUSCH Kooperation mit dem BAT Studiotheater der Hochschule für Schauspielkunst Ernst Busch,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Theater,BE
Primo-Levi-Gymnasium,BE-16479,03Y14,Gymnasien,Partnerschule in Annecy (Frankreich),Partnerschule,Partnerschule,,BE
Primo-Levi-Gymnasium,BE-16479,03Y14,Gymnasien,Partnerschule in Dinan (Frankreich),Partnerschule,Partnerschule,,BE
Primo-Levi-Gymnasium,BE-16479,03Y14,Gymnasien,Partnerschule in Esparreguera bei Barcelona (Spanien),Partnerschule,Partnerschule,,BE
Primo-Levi-Gymnasium,BE-16479,03Y14,Gymnasien,Partnerschule in Helsingør (Dänemark),Partnerschule,Partnerschule,,BE
Primo-Levi-Gymnasium,BE-16479,03Y14,Gymnasien,Theater und Schule (TUSCH) ein Projekt der JugendKulturService GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Emmy-Noether-Gymnasium,BE-16480,09Y11,Gymnasien,Deutsches Zentrum für Luft- und Raumfahrt e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Emmy-Noether-Gymnasium,BE-16480,09Y11,Gymnasien,Freilandlabor Kaniswall (Naturschutzgebiet),Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Emmy-Noether-Gymnasium,BE-16480,09Y11,Gymnasien,Freizeit- und Erholungszentrum Wuhlheide (FEZ),Gemeinnütziger Akteur,Familien-/Bildungs-/Kulturzentrum,,BE
Emmy-Noether-Gymnasium,BE-16480,09Y11,Gymnasien,Leben im Kiez (LIK),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Emmy-Noether-Gymnasium,BE-16480,09Y11,Gymnasien,METEUM - Technische Kinder- und Jugendakademie des Technischen Jugendbildungsvereins in Praxis e.V. (TJP e.V.) in Kooperation mit dem Bezirksamt Treptow-Köpenick,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Hein-Moeller-Schule (OSZ Energietechnik II),BE-16482,11B01,Fachoberschule,Elektro-Innung Berlin - Landesinnung für Elektrotechnik,Verband / Kammer / Innung / Gewerkschaft,Verband / Kammer / Innung,,BE
Hein-Moeller-Schule (OSZ Energietechnik II),BE-16482,11B01,Fachoberschule,Evangelische Berufsschularbeit / Jugendbildungsstätte Haus Kreisau,Religiöse Einrichtung,Kirchliche Einrichtung,,BE
Thüringen-Schule (Gemeinschaftsschule),BE-16496,10K04,Integrierte Sekundarschule,Barnimer Basketbären,Gemeinnütziger Akteur,sportverein/Programm/Initaitve,,BE
Thüringen-Schule (Gemeinschaftsschule),BE-16496,10K04,Integrierte Sekundarschule,Bürgerstiftung Berlin,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Thüringen-Schule (Gemeinschaftsschule),BE-16496,10K04,Integrierte Sekundarschule,Deutsches Rotes Kreuz Berlin-Nordost e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Thüringen-Schule (Gemeinschaftsschule),BE-16496,10K04,Integrierte Sekundarschule,GAZPROM Germania GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Thüringen-Schule (Gemeinschaftsschule),BE-16496,10K04,Integrierte Sekundarschule,Internationale Bildungs- und Begegnungsstätte,Unbestimmt,Familien-/Bildungs-/Kulturzentrum,,BE
Thüringen-Schule (Gemeinschaftsschule),BE-16496,10K04,Integrierte Sekundarschule,Jugendamt Marzahn-Hellersdorf,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),,BE
Thüringen-Schule (Gemeinschaftsschule),BE-16496,10K04,Integrierte Sekundarschule,Jugendwerk Aufbau Ost e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Thüringen-Schule (Gemeinschaftsschule),BE-16496,10K04,Integrierte Sekundarschule,KIDS & CO gemeinnütziger Verein zur Förderung von Kindern und Jugendlichen,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Thüringen-Schule (Gemeinschaftsschule),BE-16496,10K04,Integrierte Sekundarschule,Tandem BQG - gemeinnützige Beschäftigungs- und Qualifizierungsgesellschaft mbH,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Thüringen-Schule (Gemeinschaftsschule),BE-16496,10K04,Integrierte Sekundarschule,Urban-Social gemeinnützige Wohnheimgesellschaft mbh,Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Thüringen-Schule (Gemeinschaftsschule),BE-16496,10K04,Integrierte Sekundarschule,Wohnungsbaugenossenschaft Eigentum 2000 eG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Tagore-Gymnasium,BE-16497,10Y01,Gymnasien,Indische Botschaft Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Botschaft / Vertretung),,BE
Tagore-Gymnasium,BE-16497,10Y01,Gymnasien,Partnerschule in Chaibasa (Indien),Partnerschule,Partnerschule,,BE
Otto-Nagel-Gymnasium,BE-16498,10Y02,Gymnasien,Berliner Sparkasse (Niederlassung der Landesbank Berlin AG) in Biesdorf,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Otto-Nagel-Gymnasium,BE-16498,10Y02,Gymnasien,Frankreich,Unbestimmt,Unklar,Land,BE
Otto-Nagel-Gymnasium,BE-16498,10Y02,Gymnasien,HSD Consult GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Otto-Nagel-Gymnasium,BE-16498,10Y02,Gymnasien,Israel,Unbestimmt,Unklar,Land,BE
Otto-Nagel-Gymnasium,BE-16498,10Y02,Gymnasien,Kanada und in der Schweiz,Unbestimmt,Unklar,Land,BE
Otto-Nagel-Gymnasium,BE-16498,10Y02,Gymnasien,KaufMarkt Berlin-Biesdorf,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Otto-Nagel-Gymnasium,BE-16498,10Y02,Gymnasien,Schulpartnerschaften mit Schulen in Dänemark,Partnerschule,Partnerschule,,BE
Otto-Nagel-Gymnasium,BE-16498,10Y02,Gymnasien,TC Berolina Biesdorf e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Hermann-Schulz-Grundschule,BE-16500,12G29,Grundschule,Albatros gemeinnützige Gesellschaft für soziale und gesundheitliche Dienstleistungen mbH (Schulstation),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Hermann-Schulz-Grundschule,BE-16500,12G29,Grundschule,Berliner Wasserratten 1889 e.V.,Gemeinnütziger Akteur,sportverein/Programm/Initaitve,Verein,BE
Hermann-Schulz-Grundschule,BE-16500,12G29,Grundschule,Computer Bildung Berlin (CBB),Wirtschaftsakteur,Modell/Förderprogramm/Projekt,,BE
Hermann-Schulz-Grundschule,BE-16500,12G29,Grundschule,Kick-Projekt (Sport gegen Jugenddelinquenz) der Gesellschaft für Sport und Jugendsozialarbeit gGmbH,Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Hermann-Schulz-Grundschule,BE-16500,12G29,Grundschule,Kitas in der Umgebung,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Hermann-Schulz-Grundschule,BE-16500,12G29,Grundschule,Musikschule Reinickendorf,Öffentliche Infrastruktur,Musikschule/musikalische Einrichtung,,BE
Hermann-Schulz-Grundschule,BE-16500,12G29,Grundschule,Verein Berliner Kaufleute und Industrieller (VBKI) e.V. (Vermittlung von Lesepaten),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Hermann-Schulz-Grundschule,BE-16500,12G29,Grundschule,Volkshochschule Reinickendorf (Elternkurse),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Reineke-Fuchs-Grundschule,BE-16501,12G30,Grundschule,TanzZeit - Zeit für Tanz in Schulen (Zeitgenössischer Tanz Berlin e.V.),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Reineke-Fuchs-Grundschule,BE-16501,12G30,Grundschule,Verein Berliner Kaufleute und Industrieller (VBKI) e.V. (Vermittlung von Lesepaten),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Charlie-Chaplin-Grundschule,BE-16503,12G32,Grundschule,BERLINER TAFEL e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Charlie-Chaplin-Grundschule,BE-16503,12G32,Grundschule,GESOBAU AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Charlie-Chaplin-Grundschule,BE-16503,12G32,Grundschule,Horizonte e.V. Berlin (Schulsozialarbeit),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Charlie-Chaplin-Grundschule,BE-16503,12G32,Grundschule,pro futura Beschäftigungsförderung gemeinnützige GmbH,Gemeinnütziger Akteur,Gemeinnütziger Akteur,,BE
Charlie-Chaplin-Grundschule,BE-16503,12G32,Grundschule,Seniorpartner in School (SiS) e.V. Berlin,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Charlie-Chaplin-Grundschule,BE-16503,12G32,Grundschule,Verein Berliner Kaufleute und Industrieller e.V. (VBKI),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Abacus Tierpark Hotel Berlin,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,bbw Akademie für betriebswirtschaftliche Weiterbildung GmbH (Berliner Netzwerk für Ausbildung),Wirtschaftsakteur,Wirtschaftsakteur (Bildung),,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Berliner Luft Technik GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Deutsche Bahn AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Gesellschaft für Sport und Jugendsozialarbeit (GSJ) gGmbH Berlin,Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Hochschule für Wirtschaft und Recht Berlin (HWR),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Linklaters LLP Wirtschaftskanzlei,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Partnerschule in Cesme (Türkei),Partnerschule,Partnerschule,,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Partnerschule in Enköping (Schweden),Partnerschule,Partnerschule,,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Partnerschule in Hanoi (Vietnam),Partnerschule,Partnerschule,,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Partnerschule in Maputo (Mosambik),Partnerschule,Partnerschule,,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Partnerschule in Venezia (Italien),Partnerschule,Partnerschule,,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Polizeiabschnitt 64,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Solidaritätsdienst-international e.V. (SODI),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,WINKLER + PARTNER Berufliche Bildung GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Alexander-Puschkin-Schule,BE-16510,11K01,Integrierte Sekundarschule,Zirkus CABUWAZI (GrenzKultur gGmbH),Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Richard-Wagner-Schule (Grundschule),BE-16515,11G14,Grundschule,Berliner Sparkasse,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Richard-Wagner-Schule (Grundschule),BE-16515,11G14,Grundschule,HOWOGE Wohnungsbaugesellschaft mbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Richard-Wagner-Schule (Grundschule),BE-16515,11G14,Grundschule,Qualifizierungsgesellschaft für Energie- und Umwelttechnik gGmbH,Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
George-Orwell-Schule,BE-16518,11K08,Integrierte Sekundarschule,Polizeiabschnitt 64,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Johann-Strauss-Grundschule,BE-16520,10G13,Grundschule,1. VfL FORTUNA Marzahn e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Johann-Strauss-Grundschule,BE-16520,10G13,Grundschule,BALL e.V. Betreuung arbeitsloser Leute und Lebenshilfe e.V. (Schülerclub),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Johann-Strauss-Grundschule,BE-16520,10G13,Grundschule,Deutsche Krebshilfe e. V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Johann-Strauss-Grundschule,BE-16520,10G13,Grundschule,Deutsches Rotes Kreuz e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Johann-Strauss-Grundschule,BE-16520,10G13,Grundschule,Dr. Herrmann Touristik GmbH & Co. KG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Johann-Strauss-Grundschule,BE-16520,10G13,Grundschule,Fortbildungsinstitut für die pädagogische Praxis FiPP e.V,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Johann-Strauss-Grundschule,BE-16520,10G13,Grundschule,Geschichtsprojekt der Gesellschaft für Arbeitsförderung mbH,Wirtschaftsakteur,Modell/Förderprogramm/Projekt,,BE
Johann-Strauss-Grundschule,BE-16520,10G13,Grundschule,Heimatverein Marzahn-Hellersdorf e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Johann-Strauss-Grundschule,BE-16520,10G13,Grundschule,Platypus Theater,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Theater,BE
Johann-Strauss-Grundschule,BE-16520,10G13,Grundschule,Projekt Kinder in Bewegung - Bewegungskurs für sportdistanzierte Kinder,Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Johann-Strauss-Grundschule,BE-16520,10G13,Grundschule,Verein Berliner Kaufleute und Industrieller (VBKI) e.V. (Vermittlung von Lesepaten),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Adam-Ries-Schule (Grundschule),BE-16525,11G06,Grundschule,gsub Gesellschaft für soziale Unternehmensberatung mbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Adam-Ries-Schule (Grundschule),BE-16525,11G06,Grundschule,HOWOGE Wohnungsbaugesellschaft mbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Adam-Ries-Schule (Grundschule),BE-16525,11G06,Grundschule,JULI Jugendhilfe in Lichtenberg gGmbH,Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Adam-Ries-Schule (Grundschule),BE-16525,11G06,Grundschule,Kursana Domizil Berlin-Lichtenberg (Kursana Residenzen GmbH),Wirtschaftsakteur,Wirtschaftsakteur,,BE
Adam-Ries-Schule (Grundschule),BE-16525,11G06,Grundschule,Partnerschule in Bilbao (Spanien),Partnerschule,Partnerschule,,BE
Adam-Ries-Schule (Grundschule),BE-16525,11G06,Grundschule,Partnerschule in Wien (Österreich),Partnerschule,Partnerschule,,BE
Adam-Ries-Schule (Grundschule),BE-16525,11G06,Grundschule,SV Tora Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Grundschule am Fuchsberg,BE-16526,10G16,Grundschule,"Evangelische Kita Schneckenhaus"" Parkweg 8",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Fuchsberg,BE-16526,10G16,Grundschule,Kita Grabensprung,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Fuchsberg,BE-16526,10G16,Grundschule,"Kita Waldhäuschen"" in der Schwabenallee 86",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Fuchsberg,BE-16526,10G16,Grundschule,PRO MUSICA - Musik macht Schule e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Grundschule am Fuchsberg,BE-16526,10G16,Grundschule,Sportverein Berlin 2000 e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Grundschule am Fuchsberg,BE-16526,10G16,Grundschule,Turn- und Sportverein Lichtenberg e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
BEST-Sabel Touristikakademie,BE-16528,01E18,Sonstige Ergänzungsschule,BEST-Sabel-Hochschule Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
BEST-Sabel Touristikakademie,BE-16528,01E18,Sonstige Ergänzungsschule,Costa Kreuzfahrten,Wirtschaftsakteur,Wirtschaftsakteur,,BE
BEST-Sabel Touristikakademie,BE-16528,01E18,Sonstige Ergänzungsschule,Deutscher Heilbäderverband e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
BEST-Sabel Touristikakademie,BE-16528,01E18,Sonstige Ergänzungsschule,Internationale Hotelketten weltweit,Wirtschaftsakteur,Wirtschaftsakteur,,BE
BEST-Sabel Touristikakademie,BE-16528,01E18,Sonstige Ergänzungsschule,Neckermann Reisen,Wirtschaftsakteur,Wirtschaftsakteur,,BE
BEST-Sabel Touristikakademie,BE-16528,01E18,Sonstige Ergänzungsschule,Robinson Club GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
BEST-Sabel Touristikakademie,BE-16528,01E18,Sonstige Ergänzungsschule,Thomas Cook Group,Wirtschaftsakteur,Wirtschaftsakteur,,BE
BEST-Sabel Touristikakademie,BE-16528,01E18,Sonstige Ergänzungsschule,TUI AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Athene-Grundschule,BE-16535,06G18,Grundschule,Berliner Polizei (Gewaltprävention),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Athene-Grundschule,BE-16535,06G18,Grundschule,Computer Bildung Berlin (CBB),Wirtschaftsakteur,Modell/Förderprogramm/Projekt,,BE
Athene-Grundschule,BE-16535,06G18,Grundschule,Kaizen Berlin e.V. (Judo),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Athene-Grundschule,BE-16535,06G18,Grundschule,Musikschule Steglitz-Zehlendorf Leo Borchard,Öffentliche Infrastruktur,Musikschule/musikalische Einrichtung,,BE
Athene-Grundschule,BE-16535,06G18,Grundschule,Nachbarschaftsheim Mittelhof e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Rose-Oehmichen-Schule (Grundschule),BE-16536,08G37,Grundschule,Arbeiterwohlfahrt (AWO) Landesverband Berlin Südost e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Rose-Oehmichen-Schule (Grundschule),BE-16536,08G37,Grundschule,Kinder- und Jugendrechtshaus Neukölln-Süd,Öffentliche Infrastruktur,Familien-/Bildungs-/Kulturzentrum,,BE
Rose-Oehmichen-Schule (Grundschule),BE-16536,08G37,Grundschule,Kita in der Knollstraße,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Rose-Oehmichen-Schule (Grundschule),BE-16536,08G37,Grundschule,Kita Ursulinchen in der Ursulinenstraße,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Rose-Oehmichen-Schule (Grundschule),BE-16536,08G37,Grundschule,Polizeiabschnitt 56,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Askanisches Gymnasium,BE-16539,07Y06,Gymnasien,Partnerschule in Barcelona (Spanien),Partnerschule,Partnerschule,,BE
Askanisches Gymnasium,BE-16539,07Y06,Gymnasien,Partnerschule in Bordeaux (Frankreich),Partnerschule,Partnerschule,,BE
Askanisches Gymnasium,BE-16539,07Y06,Gymnasien,Partnerschule in Shanghai (China),Partnerschule,Partnerschule,,BE
Askanisches Gymnasium,BE-16539,07Y06,Gymnasien,Polizeiabschnitt 44,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Askanisches Gymnasium,BE-16539,07Y06,Gymnasien,Unternehmensnetzwerk Motzener Straße e. V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Eckener-Gymnasium,BE-16540,07Y07,Gymnasien,"Mathematische Schülergesellschaft Leonhard Euler"" (MSG) an der Humboldt-Universität zu Berlin",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Eckener-Gymnasium,BE-16540,07Y07,Gymnasien,Musikschule Tempelhof-Schöneberg,Öffentliche Infrastruktur,Musikschule/musikalische Einrichtung,,BE
Eckener-Gymnasium,BE-16540,07Y07,Gymnasien,Partnerschule in Frankreich,Partnerschule,Partnerschule,,BE
Eckener-Gymnasium,BE-16540,07Y07,Gymnasien,Stadtbibliothek,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Bibliothek,BE
Eckener-Gymnasium,BE-16540,07Y07,Gymnasien,TARGOBANK AG & Co. KGaA,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Eckener-Gymnasium,BE-16540,07Y07,Gymnasien,YoungsterBandBerlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Büchner-Gymnasium,BE-16541,07Y09,Gymnasien,Aktion Courage,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Büchner-Gymnasium,BE-16541,07Y09,Gymnasien,FU,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Georg-Büchner-Gymnasium,BE-16541,07Y09,Gymnasien,HU,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
