id,ag_name,ag_cat,school,state
BE-15931,Spielschwimmen,Sport,03S03,BE
BE-15931,Trampolin,Sport,03S03,BE
BE-15931,Federball,Sport,03S03,BE
BE-15931,Fußball,Sport,03S03,BE
BE-15931,Yoga,Sport,03S03,BE
BE-15931,Spiele,Gesellschaft / Partizipation,03S03,BE
BE-15931,Fahrrad,Sport,03S03,BE
BE-15931,Spiel- und Bewegungslieder,Musik / Tanz,03S03,BE
BE-15931,Band,Musik / Tanz,03S03,BE
BE-15931,Trommeln,Musik / Tanz,03S03,BE
BE-15931,Garten,Umwelt,03S03,BE
BE-15931,Kochen,Handwerk,03S03,BE
BE-15931,Schülerzeitung,Literatur / Medien,03S03,BE
BE-15931,Schmökerstunde,Literatur / Medien,03S03,BE
BE-15933,Computer,Naturwissenschaft / Technik,03G11,BE
BE-15933,Chor,Musik / Tanz,03G11,BE
BE-15933,Theater,Kunst / Kultur,03G11,BE
BE-15933,Zeitung,Literatur / Medien,03G11,BE
BE-15933,Russisch,Sprachen,03G11,BE
BE-15933,Englisch,Sprachen,03G11,BE
BE-15933,Spanisch,Sprachen,03G11,BE
BE-15933,Schach,Sport,03G11,BE
BE-15933,Basketball,Sport,03G11,BE
BE-15933,Fußball,Sport,03G11,BE
BE-15933,Judo,Sport,03G11,BE
BE-15933,Karate,Sport,03G11,BE
BE-15933,Tanzen,Musik / Tanz,03G11,BE
BE-15933,Tischtennis,Sport,03G11,BE
BE-15933,Geräteturnen,Sport,03G11,BE
BE-15933,Schulgarten,Umwelt,03G11,BE
BE-15934,Sport,Sport,03G08,BE
BE-15934,Chinesisch,Sprachen,03G08,BE
BE-15936,Trickfilm,Kunst / Kultur,03G25,BE
BE-15936,Druckwerkstatt,Handwerk,03G25,BE
BE-15936,Theater,Kunst / Kultur,03G25,BE
BE-15936,Handball,Sport,03G25,BE
BE-15936,Tischtennis,Sport,03G25,BE
BE-15936,Judo,Sport,03G25,BE
BE-15936,Tanzen,Musik / Tanz,03G25,BE
BE-15936,Schach,Sport,03G25,BE
BE-15936,Englisch,Sprachen,03G25,BE
BE-15936,Schülerzeitung,Literatur / Medien,03G25,BE
BE-15936,Schlagzeug,Musik / Tanz,03G25,BE
BE-15939,Handball,Sport,07G26,BE
BE-15939,Fußball,Sport,07G26,BE
BE-15939,Badminton,Sport,07G26,BE
BE-15939,Leichtathletik,Sport,07G26,BE
BE-15939,Turnen,Sport,07G26,BE
BE-15939,Laufen,Sport,07G26,BE
BE-15939,Basketball,Sport,07G26,BE
BE-15948,Mathematik,Naturwissenschaft / Technik,04B08,BE
BE-15948,Englisch,Sprachen,04B08,BE
BE-15948,Theater,Kunst / Kultur,04B08,BE
BE-15950,Nähen,Handwerk,04P22,BE
BE-15950,Spanisch,Sprachen,04P22,BE
BE-15950,Fußball,Sport,04P22,BE
BE-15950,Tanzen,Musik / Tanz,04P22,BE
BE-15950,Kunst,Kunst / Kultur,04P22,BE
BE-15950,Klavier,Musik / Tanz,04P22,BE
BE-15952,Theater,Kunst / Kultur,01G01,BE
BE-15952,Chor,Musik / Tanz,01G01,BE
BE-15952,Basketball,Sport,01G01,BE
BE-15952,Judo,Sport,01G01,BE
BE-15952,Fußball,Sport,01G01,BE
BE-15952,Zirkus,Kunst / Kultur,01G01,BE
BE-15952,Handball,Sport,01G01,BE
BE-15952,Gitarre,Musik / Tanz,01G01,BE
BE-15952,Klavier,Musik / Tanz,01G01,BE
BE-15952,Blockföte,Musik / Tanz,01G01,BE
BE-15952,Cello,Musik / Tanz,01G01,BE
BE-15952,Tanzen,Musik / Tanz,01G01,BE
BE-15952,Englisch,Sprachen,01G01,BE
BE-15952,Französisch,Sprachen,01G01,BE
BE-15952,Sportspiele,Sport,01G01,BE
BE-15955,Judo,Sport,01G04,BE
BE-15955,Basketball,Sport,01G04,BE
BE-15955,Handball,Sport,01G04,BE
BE-15955,Chor,Musik / Tanz,01G04,BE
BE-15955,Musik,Musik / Tanz,01G04,BE
BE-15955,Schach,Sport,01G04,BE
BE-15955,Fitness,Sport,01G04,BE
BE-15955,Tanzen,Musik / Tanz,01G04,BE
BE-15955,Forschung,Naturwissenschaft / Technik,01G04,BE
BE-15955,Gestalten,Handwerk,01G04,BE
BE-15955,Natur und Technik,Naturwissenschaft / Technik,01G04,BE
BE-15955,Kinderatelier,Kunst / Kultur,01G04,BE
BE-15955,Sternstunden,Gesellschaft / Partizipation,01G04,BE
BE-15955,Stadtsafari,Kunst / Kultur,01G04,BE
BE-15955,Töpfern,Handwerk,01G04,BE
BE-15955,Theater,Kunst / Kultur,01G04,BE
BE-15955,Dart,Sport,01G04,BE
BE-15955,Hörspiel,Literatur / Medien,01G04,BE
BE-15959,Fußball,Sport,01G08,BE
BE-15959,Kampfsport,Sport,01G08,BE
BE-15959,Fitness,Sport,01G08,BE
BE-15959,Theater,Kunst / Kultur,01G08,BE
BE-15959,Verkehrsgarten,Umwelt,01G08,BE
BE-15959,Kreativ-AG,Kunst / Kultur,01G08,BE
BE-15959,Töpfern,Handwerk,01G08,BE
BE-15959,Sportspiele,Sport,01G08,BE
BE-15959,Puppentheater,Kunst / Kultur,01G08,BE
BE-15959,Waldküche,Handwerk,01G08,BE
BE-15959,Technik,Naturwissenschaft / Technik,01G08,BE
BE-15959,Reise zur Stille,Naturwissenschaft / Technik,01G08,BE
BE-15959,Zirkus,Kunst / Kultur,01G08,BE
BE-15959,Blockflöte,Musik / Tanz,01G08,BE
BE-15959,Märchen,Literatur / Medien,01G08,BE
BE-15959,Basteln,Handwerk,01G08,BE
BE-15959,Handarbeit,Handwerk,01G08,BE
BE-15959,Englisch,Sprachen,01G08,BE
BE-15959,Maskenbau,Handwerk,01G08,BE
BE-15959,Basteln mit Leder,Handwerk,01G08,BE
BE-15959,Brandschutz,Gesellschaft / Partizipation,01G08,BE
BE-15979,Theater,Kunst / Kultur,01K07,BE
BE-15979,Kunst,Kunst / Kultur,01K07,BE
BE-15979,Chor,Musik / Tanz,01K07,BE
BE-15979,Basketball,Sport,01K07,BE
BE-15979,Volleyball,Sport,01K07,BE
BE-15979,Fußball,Sport,01K07,BE
BE-15979,Schwimmen,Sport,01K07,BE
BE-15979,Laufen,Sport,01K07,BE
BE-15979,Schülerzeitung,Literatur / Medien,01K07,BE
BE-15979,Informatik,Naturwissenschaft / Technik,01K07,BE
BE-15979,Konfliktlotse,Gesellschaft / Partizipation,01K07,BE
BE-15984,Computer,Naturwissenschaft / Technik,04P24,BE
BE-15987,Chor,Musik / Tanz,01Y11,BE
BE-15987,Musik,Musik / Tanz,01Y11,BE
BE-15987,Garten,Umwelt,01Y11,BE
BE-15987,Schule ohne Rassismus- Schule mit Courage,Gesellschaft / Partizipation,01Y11,BE
BE-15987,Schach,Sport,01Y11,BE
BE-15987,Basketball,Sport,01Y11,BE
BE-15987,Kunst,Kunst / Kultur,01Y11,BE
BE-15988,Chor,Musik / Tanz,01Y02,BE
BE-15988,Chor,Musik / Tanz,01Y02,BE
BE-15988,Debattierklub,Gesellschaft / Partizipation,01Y02,BE
BE-15988,Kurzfilm,Literatur / Medien,01Y02,BE
BE-15988,Jugend forscht,Naturwissenschaft / Technik,01Y02,BE
BE-15988,Brettspiele,Gesellschaft / Partizipation,01Y02,BE
BE-15988,Tanzen,Musik / Tanz,01Y02,BE
BE-15988,Rudern,Sport,01Y02,BE
BE-15988,Mediation,Gesellschaft / Partizipation,01Y02,BE
BE-15988,Volleyball,Sport,01Y02,BE
BE-15988,Juggersport,Sport,01Y02,BE
BE-15988,Konsum-Global,Gesellschaft / Partizipation,01Y02,BE
BE-15988,Schulhof-AG,Gesellschaft / Partizipation,01Y02,BE
BE-15988,Mathematik-Literatur,Naturwissenschaft / Technik,01Y02,BE
BE-15991,Chor,Musik / Tanz,11S12,BE
BE-15991,Band,Musik / Tanz,11S12,BE
BE-15991,Theater,Kunst / Kultur,11S12,BE
BE-15991,Musik,Musik / Tanz,11S12,BE
BE-15991,Kunst,Kunst / Kultur,11S12,BE
BE-15991,Filzen,Handwerk,11S12,BE
BE-15991,Keramik,Handwerk,11S12,BE
BE-15991,Floristik,Handwerk,11S12,BE
BE-15991,Büchercafé,Literatur / Medien,11S12,BE
BE-15991,Schwimmen,Sport,11S12,BE
BE-15991,Fußball,Sport,11S12,BE
BE-15991,Laufen,Sport,11S12,BE
BE-15991,Rollstuhlsport,Sport,11S12,BE
BE-15991,Ringen,Sport,11S12,BE
BE-15991,Zirkus,Kunst / Kultur,11S12,BE
BE-16004,Tiere,Umwelt,11P03,BE
BE-16004,Chor,Musik / Tanz,11P03,BE
BE-16004,Orchester,Musik / Tanz,11P03,BE
BE-16004,Schülerzeitung,Literatur / Medien,11P03,BE
BE-16008,Englisch,Sprachen,01P03,BE
BE-16008,Hebräisch,Sprachen,01P03,BE
BE-16008,Französisch,Sprachen,01P03,BE
BE-16008,Spanisch,Sprachen,01P03,BE
BE-16008,Deutsch,Sprachen,01P03,BE
BE-16008,Biologie,Naturwissenschaft / Technik,01P03,BE
BE-16008,Mathematik,Naturwissenschaft / Technik,01P03,BE
BE-16008,Informatik,Naturwissenschaft / Technik,01P03,BE
BE-16008,Schach,Sport,01P03,BE
BE-16008,Basketball,Sport,01P03,BE
BE-16008,Windsurfen,Sport,01P03,BE
BE-16008,Inlineskaten,Sport,01P03,BE
BE-16008,Fußball,Sport,01P03,BE
BE-16008,Schulgeschichte,Gesellschaft / Partizipation,01P03,BE
BE-16008,Theater,Kunst / Kultur,01P03,BE
BE-16008,Orchester,Musik / Tanz,01P03,BE
BE-16008,Schulband,Musik / Tanz,01P03,BE
BE-16008,Chor,Musik / Tanz,01P03,BE
BE-16008,Percussion,Musik / Tanz,01P03,BE
BE-16008,Kunst,Kunst / Kultur,01P03,BE
BE-16008,Fotografie,Literatur / Medien,01P03,BE
BE-16008,Schulsanitätsdienst,Gesellschaft / Partizipation,01P03,BE
BE-16010,Fußball,Sport,01G11,BE
BE-16010,Basketball,Sport,01G11,BE
BE-16010,Schwimmen,Sport,01G11,BE
BE-16010,Sport,Sport,01G11,BE
BE-16010,Tanzen,Musik / Tanz,01G11,BE
BE-16010,Bücher,Literatur / Medien,01G11,BE
BE-16010,Chor,Musik / Tanz,01G11,BE
BE-16010,Instrumentalunterricht,Musik / Tanz,01G11,BE
BE-16010,Drucken,Handwerk,01G11,BE
BE-16010,Computer,Naturwissenschaft / Technik,01G11,BE
BE-16010,Mathematik,Naturwissenschaft / Technik,01G11,BE
BE-16010,Textilwerkstatt,Handwerk,01G11,BE
BE-16011,Kochen und Backen,Handwerk,03G10,BE
BE-16011,Knobeln,Naturwissenschaft / Technik,03G10,BE
BE-16011,Sport und Spiel,Sport,03G10,BE
BE-16011,Theater,Kunst / Kultur,03G10,BE
BE-16011,Linedance,Musik / Tanz,03G10,BE
BE-16011,Tastaturlehrgang,Naturwissenschaft / Technik,03G10,BE
BE-16011,Gestaltung,Handwerk,03G10,BE
BE-16017,Instrumente,Musik / Tanz,01G44,BE
BE-16018,Schwimmen,Sport,01G15,BE
BE-16018,Fußball,Sport,01G15,BE
BE-16018,Fitness,Sport,01G15,BE
BE-16018,Badminton,Sport,01G15,BE
BE-16018,Drachenboot,Sport,01G15,BE
BE-16018,Tischtennis,Sport,01G15,BE
BE-16018,Musiktheater,Musik / Tanz,01G15,BE
BE-16018,Buddy-Projekt,Gesellschaft / Partizipation,01G15,BE
BE-16018,Keramik,Handwerk,01G15,BE
BE-16018,Garten,Umwelt,01G15,BE
BE-16018,Kunst,Kunst / Kultur,01G15,BE
BE-16018,Kino,Literatur / Medien,01G15,BE
BE-16018,Experimente,Naturwissenschaft / Technik,01G15,BE
BE-16019,Chor,Musik / Tanz,01G16,BE
BE-16019,Tanz,Musik / Tanz,01G16,BE
BE-16019,Musiktheater,Kunst / Kultur,01G16,BE
BE-16019,Schülerzeitung,Literatur / Medien,01G16,BE
BE-16019,Leichtathletik,Sport,01G16,BE
BE-16019,Basketball,Sport,01G16,BE
BE-16020,Computer,Naturwissenschaft / Technik,01G24,BE
BE-16020,Chor,Musik / Tanz,01G24,BE
BE-16021,Basketball,Sport,01G27,BE
BE-16021,Fußball,Sport,01G27,BE
BE-16021,Schwimmen,Sport,01G27,BE
BE-16021,Boxen,Sport,01G27,BE
BE-16021,Tischtennis,Sport,01G27,BE
BE-16021,Deutsch,Sprachen,01G27,BE
BE-16021,Mathematik,Naturwissenschaft / Technik,01G27,BE
BE-16021,Englisch,Sprachen,01G27,BE
BE-16024,Kochen,Handwerk,05S04,BE
BE-16024,Fußball,Sport,05S04,BE
BE-16024,Klettern,Sport,05S04,BE
BE-16024,Tanzen,Musik / Tanz,05S04,BE
BE-16028,Backen,Handwerk,01G28,BE
BE-16028,Computer,Naturwissenschaft / Technik,01G28,BE
BE-16028,Tanz,Musik / Tanz,01G28,BE
BE-16028,Lesen,Literatur / Medien,01G28,BE
BE-16028,Kunst,Kunst / Kultur,01G28,BE
BE-16028,Märchenprojekte,Literatur / Medien,01G28,BE
BE-16028,Zirkusprojekte,Kunst / Kultur,01G28,BE
BE-16028,Musik,Musik / Tanz,01G28,BE
BE-16031,Forschung,Naturwissenschaft / Technik,01G31,BE
BE-16031,Mathe Plus,Naturwissenschaft / Technik,01G31,BE
BE-16031,Computer,Naturwissenschaft / Technik,01G31,BE
BE-16031,Chor,Musik / Tanz,01G31,BE
BE-16031,Rhythmik,Musik / Tanz,01G31,BE
BE-16031,Blockflöte,Musik / Tanz,01G31,BE
BE-16031,Schulband,Musik / Tanz,01G31,BE
BE-16031,Tanz,Musik / Tanz,01G31,BE
BE-16031,Theater,Kunst / Kultur,01G31,BE
BE-16031,Diabolo,Sport,01G31,BE
BE-16031,Schwimmen,Sport,01G31,BE
BE-16031,Fußball,Sport,01G31,BE
BE-16031,Judo,Sport,01G31,BE
BE-16031,Leichtathletik,Sport,01G31,BE
BE-16031,Kochkurse,Handwerk,01G31,BE
BE-16035,Töpfern,Handwerk,06P01,BE
BE-16035,Kunst,Kunst / Kultur,06P01,BE
BE-16035,Instrumental,Musik / Tanz,06P01,BE
BE-16035,Chor,Musik / Tanz,06P01,BE
BE-16035,Yoga,Sport,06P01,BE
BE-16035,Kochen,Handwerk,06P01,BE
BE-16035,Einrad,Sport,06P01,BE
BE-16035,Tai Chi Kineo,Sport,06P01,BE
BE-16035,Theater,Kunst / Kultur,06P01,BE
BE-16035,Jonglieren,Sport,06P01,BE
BE-16035,Tischtennis,Sport,06P01,BE
BE-16035,Schach,Sport,06P01,BE
BE-16036,Schülerzeitung,Literatur / Medien,06P08,BE
BE-16037,Schülerzeitung,Literatur / Medien,06P08,BE
BE-16038,Badminton,Sport,01G18,BE
BE-16038,Basketball,Sport,01G18,BE
BE-16038,Arabisch,Sprachen,01G18,BE
BE-16038,Ballspiele,Sport,01G18,BE
BE-16038,Basteln,Handwerk,01G18,BE
BE-16038,Computer,Naturwissenschaft / Technik,01G18,BE
BE-16038,Fußball,Sport,01G18,BE
BE-16038,Yoga,Sport,01G18,BE
BE-16038,Werken,Handwerk,01G18,BE
BE-16038,Malkurse,Kunst / Kultur,01G18,BE
BE-16038,Geschichten schreiben,Literatur / Medien,01G18,BE
BE-16038,Autobiographische Geschichten,Literatur / Medien,01G18,BE
BE-16038,Handarbeit,Handwerk,01G18,BE
BE-16038,Hockey,Sport,01G18,BE
BE-16038,Schach,Sport,01G18,BE
BE-16038,Tanz,Musik / Tanz,01G18,BE
BE-16038,Bücher,Literatur / Medien,01G18,BE
BE-16038,Lesen,Literatur / Medien,01G18,BE
BE-16038,Naturwissenschaften,Naturwissenschaft / Technik,01G18,BE
BE-16038,Schulgarten,Umwelt,01G18,BE
BE-16038,Schwimmen,Sport,01G18,BE
BE-16038,Tischtennis,Sport,01G18,BE
BE-16038,Walderkundung,Umwelt,01G18,BE
BE-16039,Französisch,Sprachen,01G19,BE
BE-16039,Theater,Kunst / Kultur,01G19,BE
BE-16039,Chor,Musik / Tanz,01G19,BE
BE-16039,Keyboard,Musik / Tanz,01G19,BE
BE-16039,Fußball,Sport,01G19,BE
BE-16039,Handball,Sport,01G19,BE
BE-16043,Fußball,Sport,01K04,BE
BE-16043,Basketball,Sport,01K04,BE
BE-16043,Selbstverteidigung,Sport,01K04,BE
BE-16043,Schach,Sport,01K04,BE
BE-16044,Artistik,Musik / Tanz,01K09,BE
BE-16044,Arabisch,Sprachen,01K09,BE
BE-16044,Ballsport und Badminton,Sport,01K09,BE
BE-16044,Boxen,Sport,01K09,BE
BE-16044,Computer,Naturwissenschaft / Technik,01K09,BE
BE-16044,Foto und Film,Kunst / Kultur,01K09,BE
BE-16044,Inlineskate-Hockey,Sport,01K09,BE
BE-16044,kreatives Gestalten,Kunst / Kultur,01K09,BE
BE-16044,Rudern,Sport,01K09,BE
BE-16044,Streetdance,Musik / Tanz,01K09,BE
BE-16044,Tennis,Sport,01K09,BE
BE-16044,Theater,Kunst / Kultur,01K09,BE
BE-16044,Volleyball,Sport,01K09,BE
BE-16046,Musik,Musik / Tanz,01Y07,BE
BE-16046,Fußball,Sport,01Y07,BE
BE-16046,Hausaufgabenbetreuung,Berufsorientierung,01Y07,BE
BE-16046,Robotik,Naturwissenschaft / Technik,01Y07,BE
BE-16046,Theater,Kunst / Kultur,01Y07,BE
BE-16046,Chor,Musik / Tanz,01Y07,BE
BE-16046,Atelier,Kunst / Kultur,01Y07,BE
BE-16049,Türkisch,Sprachen,01G45,BE
BE-16049,Theater,Kunst / Kultur,01G45,BE
BE-16049,Bücherei,Literatur / Medien,01G45,BE
BE-16049,Gitarre,Musik / Tanz,01G45,BE
BE-16049,Fußball,Sport,01G45,BE
BE-16049,Basketball,Sport,01G45,BE
BE-16068,Fußball,Sport,01G32,BE
BE-16068,Basketball,Sport,01G32,BE
BE-16068,Volleyball,Sport,01G32,BE
BE-16068,Akrobatik,Sport,01G32,BE
BE-16068,Trommeln,Musik / Tanz,01G32,BE
BE-16068,Musik,Musik / Tanz,01G32,BE
BE-16068,Zauberei,Kunst / Kultur,01G32,BE
BE-16068,Schülerzeitung,Literatur / Medien,01G32,BE
BE-16068,Kochen,Handwerk,01G32,BE
BE-16068,Schulgarten,Umwelt,01G32,BE
BE-16068,Schach,Sport,01G32,BE
BE-16068,Forschung,Naturwissenschaft / Technik,01G32,BE
BE-16068,Robotik,Naturwissenschaft / Technik,01G32,BE
BE-16068,Lese Experten,Literatur / Medien,01G32,BE
BE-16068,Kunst Experten,Kunst / Kultur,01G32,BE
BE-16068,Theater,Kunst / Kultur,01G32,BE
BE-16074,Theater,Kunst / Kultur,02G19,BE
BE-16074,Tennis,Sport,02G19,BE
BE-16074,Garten,Umwelt,02G19,BE
BE-16074,Töpfern,Handwerk,02G19,BE
BE-16074,Instrumental-AG,Musik / Tanz,02G19,BE
BE-16074,Umweltdetektive,Umwelt,02G19,BE
BE-16074,kreatives Schreiben,Literatur / Medien,02G19,BE
BE-16074,Afrikanisch Trommeln,Musik / Tanz,02G19,BE
BE-16074,Tiere,Umwelt,02G19,BE
BE-16074,Geschichten und Lieder,Literatur / Medien,02G19,BE
BE-16074,Basketball,Sport,02G19,BE
BE-16074,Englisch-Theater,Kunst / Kultur,02G19,BE
BE-16074,Lego,Naturwissenschaft / Technik,02G19,BE
BE-16074,Tanzen,Musik / Tanz,02G19,BE
BE-16074,Aerobic,Sport,02G19,BE
BE-16074,Computer,Naturwissenschaft / Technik,02G19,BE
BE-16074,Handball,Sport,02G19,BE
BE-16074,Fußball,Sport,02G19,BE
BE-16074,Streetdance,Musik / Tanz,02G19,BE
BE-16076,Schach,Sport,05B01,BE
BE-16076,Klettern,Sport,05B01,BE
BE-16076,Rudern,Sport,05B01,BE
BE-16077,Schach,Sport,05B01,BE
BE-16077,Klettern,Sport,05B01,BE
BE-16077,Rudern,Sport,05B01,BE
BE-16078,Schach,Sport,05B01,BE
BE-16078,Klettern,Sport,05B01,BE
BE-16078,Rudern,Sport,05B01,BE
BE-16079,Schach,Sport,05B01,BE
BE-16079,Klettern,Sport,05B01,BE
BE-16079,Rudern,Sport,05B01,BE
BE-16080,Schach,Sport,05B01,BE
BE-16080,Klettern,Sport,05B01,BE
BE-16080,Rudern,Sport,05B01,BE
BE-16088,Fußball,Sport,04G23,BE
BE-16088,Schwimmen,Sport,04G23,BE
BE-16088,Tennis,Sport,04G23,BE
BE-16088,Basketball,Sport,04G23,BE
BE-16088,Hockey,Sport,04G23,BE
BE-16088,Handball,Sport,04G23,BE
BE-16088,Geräteturnen,Sport,04G23,BE
BE-16088,Spiele,Sport,04G23,BE
BE-16088,Eishockey,Sport,04G23,BE
BE-16088,Leichtathletik,Sport,04G23,BE
BE-16088,Kunst,Kunst / Kultur,04G23,BE
BE-16088,Streetdance,Musik / Tanz,04G23,BE
BE-16088,Jugendliteratur,Literatur / Medien,04G23,BE
BE-16088,Französisch,Sprachen,04G23,BE
BE-16088,Yoga,Sport,04G23,BE
BE-16088,Judo,Sport,04G23,BE
BE-16088,Computerkurs,Naturwissenschaft / Technik,04G23,BE
BE-16088,Skifahrten,Sport,04G23,BE
BE-16091,Computer,Naturwissenschaft / Technik,02G10,BE
BE-16091,Schreibwerkstatt,Literatur / Medien,02G10,BE
BE-16091,Flöte,Musik / Tanz,02G10,BE
BE-16091,Technik,Naturwissenschaft / Technik,02G10,BE
BE-16091,Sportspiele,Sport,02G10,BE
BE-16092,Film und Fotografie,Kunst / Kultur,05K03,BE
BE-16092,Sport,Sport,05K03,BE
BE-16092,Musik,Musik / Tanz,05K03,BE
BE-16092,Handwerk,Handwerk,05K03,BE
BE-16093,Fitness,Sport,05K05,BE
BE-16093,Tanzen,Musik / Tanz,05K05,BE
BE-16093,Basketball,Sport,05K05,BE
BE-16093,Bogensport,Sport,05K05,BE
BE-16093,Schwimmen,Sport,05K05,BE
BE-16093,Fußball,Sport,05K05,BE
BE-16093,Basketball,Sport,05K05,BE
BE-16093,Trampolin,Sport,05K05,BE
BE-16093,Handball,Sport,05K05,BE
BE-16093,Safer Skating,Sport,05K05,BE
BE-16093,Badminton,Sport,05K05,BE
BE-16093,Jonglieren,Sport,05K05,BE
BE-16093,Zirkuskünste,Kunst / Kultur,05K05,BE
BE-16093,Breakdance,Musik / Tanz,05K05,BE
BE-16093,Klettern,Sport,05K05,BE
BE-16093,Judo,Sport,05K05,BE
BE-16094,Kochen und Backen,Handwerk,11G03,BE
BE-16094,Computer,Naturwissenschaft / Technik,11G03,BE
BE-16094,Bibliothek,Literatur / Medien,11G03,BE
BE-16094,Keyboard,Musik / Tanz,11G03,BE
BE-16094,Gitarrenunterricht,Musik / Tanz,11G03,BE
BE-16094,Keramik,Handwerk,11G03,BE
BE-16095,Fußball,Sport,01P18,BE
BE-16095,Basketball,Sport,01P18,BE
BE-16095,Musik,Musik / Tanz,01P18,BE
BE-16096,Sport,Sport,01P18,BE
BE-16096,Fußball,Sport,01P18,BE
BE-16096,Basketball,Sport,01P18,BE
BE-16096,Judo,Sport,01P18,BE
BE-16096,Yoga,Sport,01P18,BE
BE-16096,Schwimmen,Sport,01P18,BE
BE-16096,Tanzen,Musik / Tanz,01P18,BE
BE-16096,Comic zeichnen,Kunst / Kultur,01P18,BE
BE-16100,Judo,Sport,02G03,BE
BE-16100,Fußball,Sport,02G03,BE
BE-16100,Theater,Kunst / Kultur,02G03,BE
BE-16100,Schach,Sport,02G03,BE
BE-16100,Tanz,Musik / Tanz,02G03,BE
BE-16100,künstlerisches Gestalten,Kunst / Kultur,02G03,BE
BE-16100,Badminton,Sport,02G03,BE
BE-16100,Aquarellmalerei,Kunst / Kultur,02G03,BE
BE-16100,Chor,Musik / Tanz,02G03,BE
BE-16109,Spanisch,Sprachen,01Y08,BE
BE-16109,Fußball,Sport,01Y08,BE
BE-16109,Basketball,Sport,01Y08,BE
BE-16109,Volleyball,Sport,01Y08,BE
BE-16109,Handball,Sport,01Y08,BE
BE-16109,Tischtennis,Sport,01Y08,BE
BE-16109,Rudern,Sport,01Y08,BE
BE-16109,Leichtathletik,Sport,01Y08,BE
BE-16109,Chor,Musik / Tanz,01Y08,BE
BE-16109,Jugend forscht,Naturwissenschaft / Technik,01Y08,BE
BE-16109,Schülerzeitung,Literatur / Medien,01Y08,BE
BE-16112,Fußball,Sport,07G02,BE
BE-16112,Handball,Sport,07G02,BE
BE-16112,Capoeira,Musik / Tanz,07G02,BE
BE-16112,Judo,Sport,07G02,BE
BE-16112,Rugby,Sport,07G02,BE
BE-16112,Tischtennis,Sport,07G02,BE
BE-16112,Yoga,Sport,07G02,BE
BE-16112,Computer,Naturwissenschaft / Technik,07G02,BE
BE-16112,Tanz,Musik / Tanz,07G02,BE
BE-16112,Kochen,Handwerk,07G02,BE
BE-16112,Chor,Musik / Tanz,07G02,BE
BE-16112,Schülerzeitung,Literatur / Medien,07G02,BE
BE-16112,Jonglieren,Sport,07G02,BE
BE-16112,Englisch,Sprachen,07G02,BE
BE-16112,Klavier,Musik / Tanz,07G02,BE
BE-16112,Flöte,Musik / Tanz,07G02,BE
BE-16112,Trommeln,Musik / Tanz,07G02,BE
BE-16112,Bildende Kunst,Kunst / Kultur,07G02,BE
BE-16112,Italienisch,Sprachen,07G02,BE
BE-16112,Leseratten,Literatur / Medien,07G02,BE
BE-16113,Entspannung,Sport,05G10,BE
BE-16113,Schülerzeitung,Literatur / Medien,05G10,BE
BE-16113,Theater,Kunst / Kultur,05G10,BE
BE-16113,Zirkus,Kunst / Kultur,05G10,BE
BE-16113,Fußball,Sport,05G10,BE
BE-16113,Basketball,Sport,05G10,BE
BE-16113,Schulband,Musik / Tanz,05G10,BE
BE-16114,Chor,Musik / Tanz,05G11,BE
BE-16114,Musik,Musik / Tanz,05G11,BE
BE-16117,Keramik,Handwerk,05G13,BE
BE-16117,Computer,Naturwissenschaft / Technik,05G13,BE
BE-16117,Englisch,Sprachen,05G13,BE
BE-16117,Sport,Sport,05G13,BE
BE-16121,Hockey,Sport,05G19,BE
BE-16121,Judo,Sport,05G19,BE
BE-16121,Fußball,Sport,05G19,BE
BE-16122,Schach,Sport,09S05,BE
BE-16122,Theater,Kunst / Kultur,09S05,BE
BE-16122,Fußball,Sport,09S05,BE
BE-16122,Yoga,Sport,09S05,BE
BE-16122,Flöte,Musik / Tanz,09S05,BE
BE-16122,Trampolin,Sport,09S05,BE
BE-16122,Keramik,Handwerk,09S05,BE
BE-16122,Bewegungsspiele,Sport,09S05,BE
BE-16122,Holzwerkstatt,Handwerk,09S05,BE
BE-16122,Kochen,Handwerk,09S05,BE
BE-16123,Ballspiele,Sport,10P09,BE
BE-16123,Basketball,Sport,10P09,BE
BE-16123,Fußball,Sport,10P09,BE
BE-16123,Leichtathletik,Sport,10P09,BE
BE-16124,Sport,Sport,07G10,BE
BE-16124,Kunst,Kunst / Kultur,07G10,BE
BE-16127,Einradfahren,Sport,07G16,BE
BE-16127,Kunst,Kunst / Kultur,07G16,BE
BE-16127,Judo,Sport,07G16,BE
BE-16127,Yoga,Sport,07G16,BE
BE-16127,Chor,Musik / Tanz,07G16,BE
BE-16127,Musical,Musik / Tanz,07G16,BE
BE-16127,Badminton,Sport,07G16,BE
BE-16127,Fußball,Sport,07G16,BE
BE-16127,Tanztheater,Kunst / Kultur,07G16,BE
BE-16127,Schach,Sport,07G16,BE
BE-16127,Naturschutz-Jugend,Umwelt,07G16,BE
BE-16133,Chor,Musik / Tanz,11G09,BE
BE-16135,Judo,Sport,11G08,BE
BE-16135,Computer,Naturwissenschaft / Technik,11G08,BE
BE-16135,Tanzen,Musik / Tanz,11G08,BE
BE-16135,Chor,Musik / Tanz,11G08,BE
BE-16135,Musical,Musik / Tanz,11G08,BE
BE-16135,Kochen,Handwerk,11G08,BE
BE-16135,Sport,Sport,11G08,BE
