Schule,ID,official_id,school_type,partner_name,Type_grob,Type_mittel,Type_detail,state
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,Polizeidienststelle Dippoldiswalde,Öffentliche Infrastruktur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,Polizeidienststelle Dippoldiswalde,Öffentliche Infrastruktur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,Polizeidienststelle Dippoldiswalde,Öffentliche Infrastruktur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,Bürgerhilfe Sachsen,Gemeinnütziger Akteur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,Bürgerhilfe Sachsen,Gemeinnütziger Akteur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,Bürgerhilfe Sachsen,Gemeinnütziger Akteur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,ADAC,Gemeinnütziger Akteur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,ADAC,Gemeinnütziger Akteur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,ADAC,Gemeinnütziger Akteur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,Kooperationsbetriebe: Gießerei GmbH Schmiedeberg#toom-Baumarkt Freital#Wäscherei Reichel GmbH DW#Möbeltischlerei Rehn Freital#Tierheim Reichstädt#Formtec Gießereianlagen GmbH Schmiedeberg#Lack.Bauer#,Wirtschaftsakteur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,Kooperationsbetriebe: Gießerei GmbH Schmiedeberg#toom-Baumarkt Freital#Wäscherei Reichel GmbH DW#Möbeltischlerei Rehn Freital#Tierheim Reichstädt#Formtec Gießereianlagen GmbH Schmiedeberg#Lack.Bauer#,Wirtschaftsakteur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,Kooperationsbetriebe: Gießerei GmbH Schmiedeberg#toom-Baumarkt Freital#Wäscherei Reichel GmbH DW#Möbeltischlerei Rehn Freital#Tierheim Reichstädt#Formtec Gießereianlagen GmbH Schmiedeberg#Lack.Bauer#,Wirtschaftsakteur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,Gießerei GmbH Schmiedeberg,Wirtschaftsakteur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,Gießerei GmbH Schmiedeberg,Wirtschaftsakteur,,,SN
"Förderschulzentrum  ""Oberes Osterzgebirge """,SN-4320230-2,4320230,Schule für Erziehungshilfe,Gießerei GmbH Schmiedeberg,Wirtschaftsakteur,,,SN
"Albert-Schweitzer-Schule, Förderzentrum zur Lernförderung",SN-4320115-0,4320115,Schule zur Lernförderung,SSV Altenberg,Gemeinnütziger Akteur,,,SN
"Albert-Schweitzer-Schule, Förderzentrum zur Lernförderung",SN-4320115-0,4320115,Schule zur Lernförderung,TU Dresden,Öffentliche Infrastruktur,,,SN
"Albert-Schweitzer-Schule, Förderzentrum zur Lernförderung",SN-4320115-0,4320115,Schule zur Lernförderung,TU Dresden,Öffentliche Infrastruktur,,,SN
"Förderzentrum  ""Clemens Winkler "" Brand-Erbisdorf, Schule für Erziehungshilfe",SN-4220463-0,4220463,Schule für Erziehungshilfe,Schulverweigerung - die 2.Chance,Öffentliche Infrastruktur,,,SN
"Förderzentrum  ""Clemens Winkler "" Brand-Erbisdorf, Schule für Erziehungshilfe",SN-4220463-0,4220463,Schule für Erziehungshilfe,Mittelschule Brand-Erbisdorf,Partnerschule,,,SN
"Förderzentrum  ""Clemens Winkler "" Brand-Erbisdorf, Schule für Erziehungshilfe",SN-4220463-0,4220463,Schule für Erziehungshilfe,Mittelschule Lengefeld,Partnerschule,,,SN
"Förderzentrum  ""Clemens Winkler "" Brand-Erbisdorf, Schule für Erziehungshilfe",SN-4220463-0,4220463,Schule für Erziehungshilfe,Mittelschule \C. Zetkin\ Freiberg,Partnerschule,,,SN
"Förderzentrum  ""Clemens Winkler "" Brand-Erbisdorf, Schule für Erziehungshilfe",SN-4220463-0,4220463,Schule für Erziehungshilfe,Grundschule \C. Winkler\ Freiberg,Partnerschule,,,SN
"Förderzentrum  ""Clemens Winkler "" Brand-Erbisdorf, Schule für Erziehungshilfe",SN-4220463-0,4220463,Schule für Erziehungshilfe,Mittelschule Niederwiesa,Partnerschule,,,SN
"Förderzentrum  ""Clemens Winkler "" Brand-Erbisdorf, Schule für Erziehungshilfe",SN-4220463-0,4220463,Schule für Erziehungshilfe,Wirbelwind e.V.,Gemeinnütziger Akteur,,,SN
"Förderzentrum  ""Clemens Winkler "" Brand-Erbisdorf, Schule für Erziehungshilfe",SN-4220463-0,4220463,Schule für Erziehungshilfe,AWO Freiberg,Gemeinnütziger Akteur,,,SN
"Förderzentrum  ""Clemens Winkler "" Brand-Erbisdorf, Schule für Erziehungshilfe",SN-4220463-0,4220463,Schule für Erziehungshilfe,Berufsausbildungs-Förderverein,Gemeinnütziger Akteur,,,SN
"Sprachheilschule  ""Ernst Busch """,SN-4220018-0,4220018,Sprachheilschule,Bildungswerkstatt Chemnitz,Gemeinnütziger Akteur,,,SN
"Sprachheilschule  ""Ernst Busch """,SN-4220018-0,4220018,Sprachheilschule,Heilpädagogische Kindertagesstätte,Öffentliche Infrastruktur,,,SN
"Sprachheilschule  ""Ernst Busch """,SN-4220018-0,4220018,Sprachheilschule,Universität Leipzig / Institut für Förderpädagogik,Öffentliche Infrastruktur,,,SN
"Sprachheilschule  ""Ernst Busch """,SN-4220018-0,4220018,Sprachheilschule,VBFA,Gemeinnütziger Akteur,,,SN
"Sprachheilschule  ""Ernst Busch """,SN-4220018-0,4220018,Sprachheilschule,KJF Chemnitz,Gemeinnütziger Akteur,,,SN
"Sprachheilschule  ""Ernst Busch """,SN-4220018-0,4220018,Sprachheilschule,Verkehrswacht Chemnitz,Gemeinnütziger Akteur,,,SN
"Sprachheilschule Dresden, Förderzentrum",SN-4320164-0,4320164,Sprachheilschule,Deutsche Gesellschaft für Sprachheilpädagogik,Gemeinnütziger Akteur,,,SN
"Sprachheilschule Dresden, Förderzentrum",SN-4320164-0,4320164,Sprachheilschule,36. Oberschule Dresden,Partnerschule,,,SN
"Sprachheilschule Dresden, Förderzentrum",SN-4320164-0,4320164,Sprachheilschule,Universität Leipzig,Öffentliche Infrastruktur,,,SN
"Sprachheilschule Dresden, Förderzentrum",SN-4320164-0,4320164,Sprachheilschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Sprachheilschule Dresden, Förderzentrum",SN-4320164-0,4320164,Sprachheilschule,Kunstraum Dresden e.V.,Gemeinnütziger Akteur,,,SN
"Sprachheilschule Dresden, Förderzentrum",SN-4320164-0,4320164,Sprachheilschule,Jugendsozialwerk Nordhausen,Gemeinnütziger Akteur,,,SN
"Sprachheilschule Dresden, Förderzentrum",SN-4320164-0,4320164,Sprachheilschule,Ostsächsische Sparkasse Dresden,Wirtschaftsakteur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Jugendamt Landkreis Mittelsachsen,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Jugendamt Landkreis Mittelsachsen,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Bibliotheken der Stadt Flöha + Hainichen,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Bibliotheken der Stadt Flöha + Hainichen,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Kinderheim Frankenberg,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Kinderheim Frankenberg,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,DON BOSCO HAUS,Religiöse Einrichtung,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,DON BOSCO HAUS,Religiöse Einrichtung,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,TSV 1848 Flöha + TKV Flöha,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,TSV 1848 Flöha + TKV Flöha,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Betriebe der Region Flöha,Unbestimmt,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Betriebe der Region Flöha,Unbestimmt,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Verein der Landfrauen Flöha,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Verein der Landfrauen Flöha,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Kinderschutzbund,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Kinderschutzbund,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Arbeitskreis Schule-Wirtschaft,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Arbeitskreis Schule-Wirtschaft,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Förderverein für Nachwuchssport Flöha,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-0,4220398,Schule zur Lernförderung,Förderverein für Nachwuchssport Flöha,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Jugendamt Landkreis Mittelsachsen,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Jugendamt Landkreis Mittelsachsen,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Bibliotheken der Stadt Flöha + Hainichen,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Bibliotheken der Stadt Flöha + Hainichen,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Kinderheim Frankenberg,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Kinderheim Frankenberg,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,DON BOSCO HAUS,Religiöse Einrichtung,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,DON BOSCO HAUS,Religiöse Einrichtung,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,TSV 1848 Flöha + TKV Flöha,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,TSV 1848 Flöha + TKV Flöha,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Betriebe der Region Flöha,Unbestimmt,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Betriebe der Region Flöha,Unbestimmt,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Verein der Landfrauen Flöha,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Verein der Landfrauen Flöha,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Kinderschutzbund,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Kinderschutzbund,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Arbeitskreis Schule-Wirtschaft,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Arbeitskreis Schule-Wirtschaft,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Förderverein für Nachwuchssport Flöha,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Flöha,SN-4220398-1,4220398,Sprachheilschule,Förderverein für Nachwuchssport Flöha,Gemeinnütziger Akteur,,,SN
Förderschulzentrum an der Promenade Torgau,SN-4420493-0,4420493,Schule für geistig Behinderte,"Praktikumsbetriebe in Torgau und Umgebung,Förderverein Lernen und Verstehen e.V.",Unbestimmt,,,SN
Förderschulzentrum an der Promenade Torgau,SN-4420493-0,4420493,Schule für geistig Behinderte,"Praktikumsbetriebe in Torgau und Umgebung,Förderverein Lernen und Verstehen e.V.",Unbestimmt,,,SN
Förderschulzentrum an der Promenade Torgau,SN-4420493-0,4420493,Schule für geistig Behinderte,Praktikumsbetriebe in Torgau und Umgebung,Unbestimmt,,,SN
Förderschulzentrum an der Promenade Torgau,SN-4420493-0,4420493,Schule für geistig Behinderte,Praktikumsbetriebe in Torgau und Umgebung,Unbestimmt,,,SN
Förderschulzentrum an der Promenade Torgau,SN-4420493-0,4420493,Schule für geistig Behinderte,Förderverein Lernen und Verstehen e.V.,Gemeinnütziger Akteur,,,SN
Förderschulzentrum an der Promenade Torgau,SN-4420493-0,4420493,Schule für geistig Behinderte,Förderverein Lernen und Verstehen e.V.,Gemeinnütziger Akteur,,,SN
Förderschulzentrum an der Promenade Torgau,SN-4420493-1,4420493,Schule zur Lernförderung,"Praktikumsbetriebe in Torgau und Umgebung,Förderverein Lernen und Verstehen e.V.",Unbestimmt,,,SN
Förderschulzentrum an der Promenade Torgau,SN-4420493-1,4420493,Schule zur Lernförderung,"Praktikumsbetriebe in Torgau und Umgebung,Förderverein Lernen und Verstehen e.V.",Unbestimmt,,,SN
Förderschulzentrum an der Promenade Torgau,SN-4420493-1,4420493,Schule zur Lernförderung,Praktikumsbetriebe in Torgau und Umgebung,Unbestimmt,,,SN
Förderschulzentrum an der Promenade Torgau,SN-4420493-1,4420493,Schule zur Lernförderung,Praktikumsbetriebe in Torgau und Umgebung,Unbestimmt,,,SN
Förderschulzentrum an der Promenade Torgau,SN-4420493-1,4420493,Schule zur Lernförderung,Förderverein Lernen und Verstehen e.V.,Gemeinnütziger Akteur,,,SN
Förderschulzentrum an der Promenade Torgau,SN-4420493-1,4420493,Schule zur Lernförderung,Förderverein Lernen und Verstehen e.V.,Gemeinnütziger Akteur,,,SN
"Brüder-Grimm-Schule, Schule zur Lernförderung",SN-4120192-0,4120192,Schule zur Lernförderung,Gesundheitsamt Niesky Kreiskrankenhaus,Öffentliche Infrastruktur,,,SN
"Brüder-Grimm-Schule, Schule zur Lernförderung",SN-4120192-0,4120192,Schule zur Lernförderung,BSZ Weißwasser,Öffentliche Infrastruktur,,,SN
"Brüder-Grimm-Schule, Schule zur Lernförderung",SN-4120192-0,4120192,Schule zur Lernförderung,Polizeidirektion Görlitz,Öffentliche Infrastruktur,,,SN
"Brüder-Grimm-Schule, Schule zur Lernförderung",SN-4120192-0,4120192,Schule zur Lernförderung,Polizeirevier Weißwasser,Öffentliche Infrastruktur,,,SN
"Brüder-Grimm-Schule, Schule zur Lernförderung",SN-4120192-0,4120192,Schule zur Lernförderung,Bundespolizei,Öffentliche Infrastruktur,,,SN
"Brüder-Grimm-Schule, Schule zur Lernförderung",SN-4120192-0,4120192,Schule zur Lernförderung,mobile Jugendarbeit,Gemeinnütziger Akteur,,,SN
"Brüder-Grimm-Schule, Schule zur Lernförderung",SN-4120192-0,4120192,Schule zur Lernförderung,siehe Homepage: grimmschule.info,Unbestimmt,,,SN
"Brüder-Grimm-Schule, Schule zur Lernförderung",SN-4120192-0,4120192,Schule zur Lernförderung,Verkehrswacht Weißwasser,Gemeinnütziger Akteur,,,SN
"Brüder-Grimm-Schule, Schule zur Lernförderung",SN-4120192-0,4120192,Schule zur Lernförderung,Verkehrswacht Hoyerswerda,Gemeinnütziger Akteur,,,SN
"Brüder-Grimm-Schule, Schule zur Lernförderung",SN-4120192-0,4120192,Schule zur Lernförderung,IMPULS e.V.,Gemeinnütziger Akteur,,,SN
"""Heideschule Radeberg "" Schule zur Lernförderung",SN-4120069-0,4120069,Schule zur Lernförderung,Netzwerk für Kinder-u. Jugendarbeit Bischofswerda,Gemeinnütziger Akteur,,,SN
"Schule zur Lernförderung  ""Pestalozzischule """,SN-4520052-0,4520052,Schule zur Lernförderung,Sächsische-Aufbau-und Qualifizierungsgesellschaft,Öffentliche Infrastruktur,,,SN
"Schule zur Lernförderung  ""Pestalozzischule """,SN-4520052-0,4520052,Schule zur Lernförderung,Arbeiterwohlfahrt Reichenbach,Verband / Kammer / Innung / Gewerkschaft,,,SN
"Schule zur Lernförderung  ""Pestalozzischule """,SN-4520052-0,4520052,Schule zur Lernförderung,Brücke e.V.,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Jugendämter,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Jugendämter,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Kinderheim Markersbach,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Kinderheim Markersbach,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,DRK-Kinderheim Mildenau,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,DRK-Kinderheim Mildenau,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,IAJ Annaberg,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,IAJ Annaberg,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Institut zur Ausbildung Jugendlicher,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Institut zur Ausbildung Jugendlicher,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,CJD Chemnitz,Religiöse Einrichtung,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,CJD Chemnitz,Religiöse Einrichtung,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,CJD,Religiöse Einrichtung,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,CJD,Religiöse Einrichtung,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Einrichtungen zum Tag der offenen Unternehmen,Unbestimmt,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Einrichtungen zum Tag der offenen Unternehmen,Unbestimmt,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Einrichtungen zum Tag der offenen Unternehmen,Unbestimmt,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Einrichtungen zum Tag der offenen Unternehmen,Unbestimmt,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Lebenshilfewerk,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Lebenshilfewerk,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Kinderklinik des Erzgebirksklinikums Annaberg,Wirtschaftsakteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-0,4220372,Schule zur Lernförderung,Kinderklinik des Erzgebirksklinikums Annaberg,Wirtschaftsakteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Jugendämter,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Jugendämter,Öffentliche Infrastruktur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Kinderheim Markersbach,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Kinderheim Markersbach,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,DRK-Kinderheim Mildenau,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,DRK-Kinderheim Mildenau,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,IAJ Annaberg,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,IAJ Annaberg,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Institut zur Ausbildung Jugendlicher,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Institut zur Ausbildung Jugendlicher,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,CJD Chemnitz,Religiöse Einrichtung,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,CJD Chemnitz,Religiöse Einrichtung,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,CJD,Religiöse Einrichtung,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,CJD,Religiöse Einrichtung,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Einrichtungen zum Tag der offenen Unternehmen,Unbestimmt,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Einrichtungen zum Tag der offenen Unternehmen,Unbestimmt,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Einrichtungen zum Tag der offenen Unternehmen,Unbestimmt,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Einrichtungen zum Tag der offenen Unternehmen,Unbestimmt,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Lebenshilfewerk,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Lebenshilfewerk,Gemeinnütziger Akteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Kinderklinik des Erzgebirksklinikums Annaberg,Wirtschaftsakteur,,,SN
Förderschulzentrum Annaberg,SN-4220372-1,4220372,Sprachheilschule,Kinderklinik des Erzgebirksklinikums Annaberg,Wirtschaftsakteur,,,SN
"Schule zur Lernförderung  ""Kurt Krenz """,SN-4320339-0,4320339,Schule zur Lernförderung,Jugendamt Pirna,Öffentliche Infrastruktur,,,SN
"Schule zur Lernförderung  ""Kurt Krenz """,SN-4320339-0,4320339,Schule zur Lernförderung,VfL Pirna Copitz,Gemeinnütziger Akteur,,,SN
"Schule zur Lernförderung  ""Kurt Krenz """,SN-4320339-0,4320339,Schule zur Lernförderung,Betriebe und Einrichtungen der Region,Unbestimmt,,,SN
Schule zur Lernförderung Meißen,SN-4320412-0,4320412,Schule zur Lernförderung,"Deutscher Kinderschutzbund,OV Radebeul",Gemeinnütziger Akteur,,,SN
Schule zur Lernförderung Meißen,SN-4320412-0,4320412,Schule zur Lernförderung,Freie Träger der Jugendhilfe,Öffentliche Infrastruktur,,,SN
Schule zur Lernförderung Meißen,SN-4320412-0,4320412,Schule zur Lernförderung,Förderverein,Unbestimmt,,,SN
Schule zur Lernförderung Meißen,SN-4320412-0,4320412,Schule zur Lernförderung,Deutscher Kinderschutzbund Ortsverband Radebeul,Verband / Kammer / Innung / Gewerkschaft,,,SN
"Dr.-Friedrich-Wolf-Schule, Sonderpädagogisches Förderzentrum für Körperbehinderte",SN-4120150-0,4120150,Schule für Körperbehinderte,Brigitte-Reimann-Bibliothek,Öffentliche Infrastruktur,,,SN
"Dr.-Friedrich-Wolf-Schule, Sonderpädagogisches Förderzentrum für Körperbehinderte",SN-4120150-0,4120150,Schule für Körperbehinderte,KInder- und Jugendfarm,Gemeinnütziger Akteur,,,SN
"Dr.-Friedrich-Wolf-Schule, Sonderpädagogisches Förderzentrum für Körperbehinderte",SN-4120150-0,4120150,Schule für Körperbehinderte,Oberschule \Am Stadtrand\ Hoyerswerda,Partnerschule,,,SN
"Dr.-Friedrich-Wolf-Schule, Sonderpädagogisches Förderzentrum für Körperbehinderte",SN-4120150-0,4120150,Schule für Körperbehinderte,Grundschule \An der Elster\ Hoyerswerda,Partnerschule,,,SN
"Dr.-Friedrich-Wolf-Schule, Sonderpädagogisches Förderzentrum für Körperbehinderte",SN-4120150-0,4120150,Schule für Körperbehinderte,PSW,Unbestimmt,,,SN
"Dr.-Friedrich-Wolf-Schule, Sonderpädagogisches Förderzentrum für Körperbehinderte",SN-4120150-0,4120150,Schule für Körperbehinderte,Wohnstätte,Unbestimmt,,,SN
"Dr.-Friedrich-Wolf-Schule, Sonderpädagogisches Förderzentrum für Körperbehinderte",SN-4120150-0,4120150,Schule für Körperbehinderte,Werkstatt für behinderte Menschen,Unbestimmt,,,SN
"Dr.-Friedrich-Wolf-Schule, Sonderpädagogisches Förderzentrum für Körperbehinderte",SN-4120150-0,4120150,Schule für Körperbehinderte,Trägerwerke Soziale Dienste e.V.,Gemeinnütziger Akteur,,,SN
"Dr.-Friedrich-Wolf-Schule, Sonderpädagogisches Förderzentrum für Körperbehinderte",SN-4120150-0,4120150,Schule für Körperbehinderte,Friedrich Wolf Gesellschaft Lehnitz,Gemeinnütziger Akteur,,,SN
"Dr.-Friedrich-Wolf-Schule, Sonderpädagogisches Förderzentrum für Körperbehinderte",SN-4120150-0,4120150,Schule für Körperbehinderte,Musik- und Buchhaus Sygusch,Wirtschaftsakteur,,,SN
"Rosenthalschule Oschatz, Schule zur Lernförderung",SN-4420253-0,4420253,Schule zur Lernförderung,"Volkssolidarität, und DRK Oschatz",Gemeinnütziger Akteur,,,SN
"Rosenthalschule Oschatz, Schule zur Lernförderung",SN-4420253-0,4420253,Schule zur Lernförderung,"Lackiererei Woelke, Lube und Krings",Wirtschaftsakteur,,,SN
